"...1";"...2";"...3"
21,2148;38,9336;336,2045
11,4708;48,9116;334,7326
17,2377;43,6215;332,8842
21,263;40,2981;335,6951
18,7306;43,3074;334,0286
17,5196;45,1733;335,1553
16,5681;45,6023;334,4447
18,4536;44,603;335,3466
17,7216;45,0604;334,9711
20,7129;42,084;335,8122
16,9194;44,6067;333,5592
20,3254;42,8116;336,1181
14,9019;47,1628;335,0032
18,3475;44,5464;335,0173
16,2261;46,1847;334,9698
20,603;42,3925;335,9574
17,6327;43,7966;333,2172
15,5817;46,6459;335,3102
19,4874;43,7177;334,9757
20,7106;41,9746;335,4907
20,8873;41,5101;336,742
19,0793;43,9773;335,1044
20,4262;41,7829;334,6199
19,4312;42,2884;333,7998
21,1673;40,8025;337,1726
16,0887;45,6103;333,9035
14,063;47,8052;335,3903
17,3545;44,8406;334,2135
21,2321;41,1979;336,3068
18,8581;44,0973;335,3985
14,4276;47,5643;334,6783
20,4447;42,5688;334,8928
14,6381;47,0084;334,3279
20,606;42,1843;336,3999
15,9368;46,271;334,5206
15,5796;46,5031;334,7969
20,9226;41,6194;336,5366
21,4994;40,2379;336,3363
12,2899;48,6618;334,8554
14,1679;47,5079;334,4689
16,4155;45,9303;334,7437
16,8547;45,8188;335,2209
21,0248;41,4769;336,5393
20,137;43,2467;335,14
19,8578;43,0637;334,6533
19,193;43,5311;334,587
17,1344;45,3243;334,7573
20,1545;43,1103;335,6403
13,4379;48,0999;334,9266
13,0208;48,2435;334,5405
18,9801;42,5837;333,6233
20,2518;42,332;334,4893
16,9674;45,5787;334,931
15,3302;46,481;334,108
17,888;44,807;334,6513
18,4882;44,1605;334,5762
20,9222;41,3351;335,6069
20,5282;42,5935;335,4399
18,1615;44,0065;333,9969
18,3172;43,1102;333,2428
21,2746;40,5625;337,2881
19,6739;43,5209;335,6911
19,4299;42,7768;334,2609
-15,5359;0,2066;355,0863
0,6887;36,1537;338,6419
6,6335;-4,7103;353,0734
-1,2908;34,1153;339,6585
-7,2231;27,9447;342,9367
0,5505;40,2818;337,3174
7,3203;45,8001;335,1276
14,5086;41,6602;333,1999
-15,7451;-4,4096;356,41
-1,9119;24,6778;343,6634
-1,402;12,7616;348,7063
-1,2945;-3,3666;352,7782
-2,2958;32,0912;340,4809
10,2545;0,3369;352,2488
1,5338;25,2352;343,1804
-8,1194;-7,6447;355,2059
-19,1346;19,0141;347,7418
8,0614;33,1332;338,8454
0,8865;-1,278;352,5192
