"...1";"...2";"...3"
-6,8325;78,3394;347,5939
-13,8708;74,0493;349,2221
-10,1221;75,8669;346,6158
-7,5689;78,0266;347,3732
-10,3675;76,6894;346,9479
-12,2441;76,2946;347,9476
-11,751;76,1272;347,2723
-11,823;76,6781;347,8994
-11,8851;76,5545;347,5627
-9,4437;77,5802;347,1869
-10,8715;76,0213;346,8328
-10,5993;77,4318;347,5679
-12,8353;75,4593;348,1559
-11,5395;76,7826;347,3949
-12,5171;75,8856;347,9603
-9,9746;77,4753;347,2305
-10,3464;76,1933;346,709
-12,8902;75,5896;348,2955
-10,7719;77,0152;347,2403
-9,1749;77,6494;347,1671
-9,4669;77,6908;347,2884
-11,0913;76,9539;347,3296
-8,7039;77,345;346,995
-9,1821;76,769;346,8202
-8,4606;77,8374;347,3834
-11,4185;75,7601;347,0333
-13,2411;75,1288;348,533
-11,2824;76,3219;347,1011
-8,4401;77,8443;347,4316
-11,5025;76,9299;347,6724
-12,8296;75,2691;348,11
-9,7508;77,3059;347,1043
-12,2766;75,28;347,6565
-10,1508;77,5642;347,4007
-12,135;75,902;347,5667
-12,505;75,7831;347,9062
-9,2042;77,7071;347,2185
-7,6678;78,1432;347,5303
-13,5343;74,3341;348,7785
-12,6292;75,1249;347,9384
-12,191;76,1271;347,6856
-12,5832;75,9432;348,1173
-8,8341;77,826;347,3238
-10,3227;77,1885;347,1823
-10,211;77,0777;347,0939
-10,6422;76,8867;347,1183
-11,8753;76,4148;347,4471
-10,5037;77,287;347,3314
-13,1785;74,869;348,3869
-13,0732;74,6147;348,3268
-9,6446;76,6402;346,7653
-9,459;77,2573;346,9991
-12,2117;76,2471;347,794
-11,9163;75,4545;347,3237
-11,471;76,607;347,2498
-11,0621;76,7192;347,1623
-8,5475;77,8205;347,318
-9,9117;77,3731;347,1686
-10,8154;76,5056;346,9873
-9,9631;76,3892;346,7132
-7,7787;78,0667;347,4557
-11,0922;77,104;347,6477
-9,9705;76,9178;346,9624
-10,123;40,7397;370,08
-14,8109;64,2652;358,135
7,8308;49,9704;364,4181
-14,8639;62,3543;359,3038
-14,182;57,0432;363,5952
-15,2473;65,3329;357,4148
-16,1311;70,7263;352,9975
-9,8855;73,5545;347,9032
-9,2418;39,3039;371,2714
-10,7598;58,0108;361,9856
-5,0334;53,5788;364,2573
2,5982;46,4534;366,1471
-14,3327;60,9638;360,1664
6,6816;54,1399;362,8054
-8,7631;59,9475;360,263
-0,0685;41,1722;368,8778
-17,2142;48,5973;369,2531
-8,271;66,8195;354,3653
2,7535;48,6754;365,2288
-13,2999;65,7198;356,6519
2,7337;54,9576;362,4119
-5,1739;76,2655;347,7656
-4,8867;73,8963;348,5443
-10,0629;67,4915;354,3835
-14,4466;53,0493;366,6958
0,3472;53,18;363,5771
-9,409;50,2623;367,1947
-9,4624;75,2112;346,8733
-6,4479;59,6311;360,4154
8,1833;47,3114;365,0514
-12,4438;73,7398;348,5019
-15,688;61,5913;359,7899
-5,9476;39,8747;370,5466
-7,6498;64,2851;356,2889
-3,2912;41,1346;369,2606
-7,0771;45,1085;368,3965
2,7728;50,8784;364,3999
-13,1025;68,1281;354,6719
-11,6389;73,7867;348,1198
-14,4255;51,0863;367,8517
0,0611;55,1107;362,726
-11,7095;67,8398;354,5622
-10,9192;60,3599;360,0927
-13,1712;63,4411;358,3903
5,3623;57,8059;360,4884
-12,9851;70,1361;352,6148
-9,6765;64,9938;356,2994
-1,8017;71,8826;350,1315
-11,5831;65,4992;356,4141
-10,7984;74,2447;347,538
-0,3179;51,1506;364,5753
3,9809;60,8944;358,5248
-8,041;55,7741;363,4876
-6,9054;47,3798;367,6396
-15,6075;59,6852;361,1236
-8,3757;76,0245;346,9524
1,3243;68,4492;352,7642
-14,4587;71,1316;352,1986
7,3015;44,8672;365,6202
-12,0536;71,9309;350,3099
7,576;52,0857;363,7338
-8,8904;69,2214;352,3652
2,1311;60,6452;358,7394
-6,5362;49,7586;366,6066
3,4201;62,8293;357,0838
-10,4644;69,6757;352,0906
-0,3835;42,7598;367,9992
-12,0721;38,9212;371,7216
-5,5066;63,8521;356,6131
-1,1449;63,0873;357,1499
5,5267;50,4535;364,3758
-12,1775;52,6553;366,4901
-9,52;52,1877;365,9855
-17,1594;47,0691;370,2883
-0,4807;46,9216;366,5193
