"...1";"...2";"...3"
-10,8693;-3,2857;345,4047
0,7132;-3,6912;347,8498
-6,0639;-3,6497;344,6055
-10,1415;-3,4465;345,1047
-7,0371;-3,8891;346,0514
-4,8258;-4,2878;347,8998
-4,7275;-4,1076;346,7539
-5,7537;-4,3005;348,2164
-5,3854;-4,2322;347,7093
-9,0396;-3,9118;347,0854
-5,4226;-3,8674;345,726
-8,0962;-4,2534;348,8803
-2,6399;-4,0846;347,3236
-6,0841;-4,2136;347,7574
-3,7644;-4,2328;347,4389
-8,7425;-4,104;348,0677
-6,2169;-3,8138;345,2412
-2,8032;-4,1499;347,5472
-7,2707;-4,1282;347,6156
-9,068;-3,7428;346,3367
-9,5006;-4,1179;348,4376
-6,8248;-4,189;347,8473
-8,9819;-3,4968;344,9241
-8,1645;-3,5377;344,6334
-10,3178;-3,9975;347,7375
-4,4864;-3,9787;346,0555
-1,5601;-3,9426;347,5509
-5,5229;-4,0693;346,5549
-9,8563;-3,7583;346,5245
-6,4122;-4,289;348,2999
-2,3836;-4,0012;347,1486
-8,4072;-3,8319;346,4816
-2,8965;-3,9674;346,5682
-8,8162;-4,1983;348,7254
-3,9827;-4,1374;346,9141
-3,489;-4,1808;347,2401
-9,53;-4,0226;347,7836
-10,4474;-3,6489;346,1032
-0,2616;-3,7968;347,6028
-2,333;-3,9255;346,8456
-4,3076;-4,2009;347,2677
-3,9095;-4,2875;347,7005
-9,6967;-3,8954;347,137
-7,9442;-4,0701;347,5525
-7,8247;-3,9444;346,7645
-7,1787;-4,0319;346,9365
-5,0772;-4,1842;347,2757
-7,9891;-4,1831;348,2496
-1,3696;-3,8704;347,347
-1,2309;-3,7856;347,082
-7,6215;-3,6374;344,9501
-8,4279;-3,6668;345,6386
-4,5963;-4,244;347,5729
-3,5903;-3,995;346,2856
-5,8057;-4,1524;347,2163
-6,4591;-4,0974;347,0798
-9,4838;-3,6015;345,7231
-8,5383;-3,9895;347,3333
-6,3331;-3,9956;346,31
-6,9394;-3,715;345,0306
-10,6072;-3,7765;347,1256
-7,2225;-4,2813;348,5616
-7,7075;-3,7891;345,8771
-6,9085;33,1842;344,2583
7,4077;10,3659;346,6152
-21,2543;26,3055;346,3375
7,5552;12,6059;346,3353
5,1563;18,0855;345,2713
9,2256;7,9705;347,5017
3,6734;0,021;347,6723
-5,1491;-1,4178;343,8847
-8,37;35,3672;344,361
-1,2094;16,7043;345,0593
-9,7241;22,0612;345,3245
-16,1365;29,0487;345,3677
6,0992;13,8088;345,8895
-23,7891;23,2055;347,124
-4,1835;14,7088;344,4804
-14,4681;33,2338;345,293
4,6442;26,3635;344,5585
-4,9631;7,094;342,8831
-16,579;27,4357;345,5383
3,9654;8,5067;345,9077
-19,0512;21,4457;346,0232
-12,0412;0,1181;344,6213
-12,3569;1,4374;344,5254
-1,7676;6,3578;343,5702
