"...1";"...2";"...3"
-33,0638;11,7953;407,4645
10,0076;16,8739;400,061
-12,105;7,7072;398,8628
-30,5642;10,9063;406,2121
-14,5704;6,9086;402,4224
-2,7273;8,3812;403,6876
-6,5381;7,8143;400,3064
-5,9021;7,776;404,1914
-6,0621;7,6411;402,6955
-21,5216;8,0121;407,6106
-9,8843;7,5013;399,3515
-13,9048;5,5058;405,2462
2,5526;10,9744;402,1747
-8,7386;6,4574;402,4985
0,049;9,048;402,6243
-17,6614;6,4112;407,344
-12,3512;7,2189;399,9018
2,7141;10,7751;402,9777
-13,3397;5,9996;403,5848
-23,726;8,8041;406,858
-19,3876;6,7553;409,2786
-11,3289;6,0186;403,0149
-25,6278;9,7835;404,9062
-22,0184;9,022;403,6568
-24,5466;8,3962;409,4609
-7,0575;7,9156;398,9888
5,9921;12,6536;402,9496
-9,2163;7,0369;400,4605
-26,7979;9,3142;407,679
-8,5044;6,3184;403,675
2,018;10,8152;400,9377
-19,9963;7,8958;405,9718
-1,6919;9,2033;399,2822
-16,3422;6,0028;407,3556
-3,7393;8,6432;400,4617
-0,2043;8,9673;401,6497
-21,5408;7,5925;408,9686
-29,8772;10,2795;407,6794
8,2261;14,9088;400,8342
0,7594;10,159;399,7957
-3,3405;8,5597;401,5916
0,3054;9,1343;403,3823
-24,2681;8,6585;408,3645
-15,8567;6,2895;405,1835
-16,8053;6,8567;404,6962
-14,0189;6,4023;403,1865
-6,3412;7,6947;401,5073
-14,6858;5,8238;405,1716
5,4905;12,3559;401,2702
4,2428;12,0121;399,808
-18,7867;8,0931;403,1706
-21,8428;8,6531;405,243
-3,0015;8,4402;402,6724
-4,3262;8,7776;399,0115
-9,0166;6,6779;401,5497
-11,3887;6,3481;402,0169
-27,0372;9,7579;406,5155
-18,6461;7,0828;406,7179
-11,9277;6,5929;401,1046
-15,3212;7,5037;401,6229
-27,483;9,2105;408,5333
-11,2776;5,6489;403,7749
-17,7699;7,4469;403,9876
10,6049;70,5215;398,3323
15,4638;31,055;400,5314
-15,1818;55,6713;399,4188
17,179;33,7542;400,7881
17,6485;42,9659;400,359
17,5202;30,7754;400,786
9,9635;20,4745;399,0578
-11,2461;12,3781;397,3985
10,7378;73,8025;398,4977
7,3295;41,4893;399,8129
-0,0707;49,8049;398,3389
-5,9458;61,3037;398,2689
15,8825;36,0083;400,739
-19,5205;49,2795;400,4974
1,3584;38,7511;399,373
-1,2285;69,8637;398,519
22,8973;57,7044;401,4335
-6,8723;27,4607;397,6182
-7,3742;58,1519;398,0942
8,8238;28,9032;399,1041
-12,8522;47,791;399,5796
