"...1";"...2";"...3"
-2,4063;42,6311;342,0736
15,0849;38,0075;346,4384
7,4015;40,6483;341,4171
-0,3088;41,8753;341,9571
5,1437;38,7868;345,4141
8,0525;32,2458;351,9291
7,7106;37,7145;347,1558
5,7764;32,3385;352,8677
6,3211;33,9485;350,8544
1,9704;37,9206;347,9681
7,614;39,3439;343,976
1,2022;33,255;354,3599
11,9269;35,6301;348,4097
4,8126;34,3814;351,2127
10,2807;33,9194;350,0841
1,6056;35,8239;351,1843
6,7962;39,8667;343,0259
12,4035;33,7239;350,3268
3,3718;35,8815;350,4638
2,2417;39,2693;345,5137
0,259;35,2346;352,1454
3,6287;34,8907;351,5234
2,7373;41,3303;341,5697
4,6977;41,3439;341,0011
-0,8761;37,184;349,9304
8,7944;39,182;344,5307
13,1221;36,0478;348,1691
6,6549;38,0224;346,7593
0,6092;39,495;345,8098
4,5587;33,0512;353,5544
11,593;36,8866;347,1728
3,2557;38,6237;346,2599
10,7938;38,5694;345,4909
0,8009;34,2429;353,17
8,8281;37,2502;347,3322
10,1006;35,6401;348,5391
0,6801;36,7143;350,1989
-0,7754;40,6302;344,3323
13,8916;37,5548;346,391
11,4728;37,9283;346,0998
8,3567;35,6981;348,9742
10,4385;31,7515;352,1242
0,7762;38,2004;347,946
2,885;36,4579;349,9043
3,7234;37,8893;347,4068
4,1885;37,3618;348,1877
6,7915;35,8784;349,2481
2,0145;34,7877;352,2194
12,8373;37,1312;346,942
12,9394;37,8702;346,0685
5,2722;40,49;342,1185
3,674;39,9473;343,6954
8,1622;34,0189;350,3781
9,982;39,1245;344,916
5,5968;36,3478;349,2656
4,8236;36,8753;348,7767
1,4156;40,5528;343,5979
2,489;37,209;348,9336
5,7539;38,3491;346,1883
6,0491;40,1695;342,5014
-1,06;38,7643;347,6301
2,6739;33,292;354,1751
4,5321;39,2029;344,7115
15,0732;89,8026;345,9744
31,4385;47,8125;347,542
-15,8258;88,6713;351,4609
33,0925;51,6078;347,0016
32,4062;63,2344;345,5913
34,797;42,1713;350,253
20,7901;40,1743;346,6513
9,1097;43,3802;341,0314
12,1783;93,1234;347,2129
19,9209;65,4216;342,4335
6,3625;76,0805;345,2874
-4,3181;90,575;349,7223
31,4816;55,438;345,7675
-22,573;83,8947;352,2769
13,6252;64,48;340,8626
-0,6923;95,6309;348,9376
37,7935;73,4142;345,2948
10,5264;53,2396;340,3869
-5,3565;87,7929;350,4463
25,0287;48,4012;345,1539
-13,1161;79,3605;348,1884
-3,1601;46,048;342,3945
-1,5343;48,8609;342,2203
15,3509;50,2709;341,8582
33,3042;69,356;345,8985
-4,9393;80,6204;347,5221
17,9766;77,1956;347,4405
6,5384;42,2889;340,9461
6,1262;67,1143;341,0923
-13,6439;91,1434;351,192
12,5633;40,5094;344,2952
39,6348;50,3802;349,4885
7,0944;93,8233;347,7486
9,3332;57,8794;340,2546
3,8449;93,8517;348,7688
11,3552;86,7722;348,0607
-7,0004;85,0477;349,7913
21,6518;45,2962;345,2234
11,3175;41,2491;343,2471
32,0008;72,1653;345,5001
-7,0126;77,3365;346,4271
19,1174;47,7273;343,7422
20,4723;61,2105;341,8784
26,4714;52,707;344,473
-27,0259;76,7916;351,6379
18,2737;43,32;345,0179
15,5727;54,4736;341,0089
