"...1";"...2";"...3"
-35,7417;-13,4452;331,9762
-20,0317;-12,0394;328,8076
-28,422;-11,649;327,0815
-34,5561;-13,1485;331,3114
-28,6149;-12,0101;328,9344
-21,5403;-12,6677;332,7383
-24,7461;-12,1587;329,2155
-22,9898;-12,6684;332,7496
-23,5233;-12,3588;331,4917
-31,1028;-13,1696;330,8347
-26,9347;-11,9221;327,7356
-27,4126;-13,1044;332,4196
-20,418;-12,655;330,7615
-24,9383;-12,023;331,2366
-20,878;-12,8211;331,7095
-29,6242;-13,2728;331,2362
-28,2275;-11,5368;327,6744
-19,4948;-12,7473;331,8295
-27,4181;-12,4384;330,6286
-31,7922;-13,1335;330,6869
-30,7159;-13,5273;331,8447
-26,2939;-12,2181;331,1187
-32,6524;-12,8779;330,0698
-31,4437;-12,3365;329,3142
-32,9114;-13,8164;331,8343
-25,5127;-12,1658;327,9387
-19,4766;-12,5049;330,5487
-26,0651;-11,7933;328,9626
-33,0865;-13,4841;331,3044
-24,4883;-12,4603;332,2612
-21,247;-12,4235;329,8968
-30,4485;-12,8161;330,1697
-23,0035;-12,4673;328,6247
-29,0031;-13,3898;332,0035
-23,4517;-12,392;329,5637
-21,6351;-12,593;330,694
-31,4684;-13,4874;331,4233
-34,3656;-13,3787;331,783
-20,3587;-12,3492;329,125
-22,0179;-12,5722;329,0419
-22,822;-12,3959;330,5836
-20,1719;-12,6875;332,8035
-32,2622;-13,5119;331,2392
-28,7534;-12,7695;330,6299
-29,1983;-12,5905;329,8904
-27,9806;-12,2313;329,7828
-24,1101;-12,0395;330,3541
-28,0005;-12,9444;331,4569
-20,5023;-12,4496;329,6819
-21,0957;-12,43;328,9349
-30,3406;-12,1073;328,8775
-31,1445;-12,6813;329,9477
-22,1824;-12,67;331,6167
-24,165;-12,4404;328,2475
-25,4943;-11,8174;330,1162
-26,7137;-11,9577;329,8586
-33,0167;-13,3026;330,8775
-29,9479;-13,0606;330,6066
-27,4188;-11,7072;328,8796
-29,3132;-11,7765;328,2225
-33,8519;-13,5362;331,9826
-25,9527;-12,5245;332,3096
-29,7638;-12,3761;329,3267
-15,0066;54,883;327,1354
-7,7713;8,6093;328,9295
-36,0222;38,6117;329,1465
-6,8688;11,7264;328,9275
-6,7742;21,0867;328,6307
-6,3525;6,3504;329,177
-15,4039;-5,2765;327,7991
-27,2473;-8,5472;326,0542
-15,152;60,7974;327,4685
-14,8987;19,1255;328,3583
-23,3794;29,1809;328,4587
-27,4443;43,6478;328,8762
-7,6447;13,8638;328,7847
-41,2099;31,3815;329,097
-19,3875;15,7395;327,8823
-22,5796;54,002;328,5436
-3,4483;37,6957;328,9565
-24,3365;3,8045;325,9067
-29,3131;39,9427;328,9284
-12,1691;5,9353;328,0031
-35,6674;28,2433;328,6227
-37,6535;-10,7796;331,41
-37,3005;-7,73;330,0739
-20,5168;2,7821;325,9906
-7,1866;29,2508;328,0758
-30,4725;31,1696;328,5962
-16,0168;35,7643;328,4635
-29,8555;-10,6089;327,5538
-23,864;16,6827;328,0593
-33,9682;42,3819;329,0761
-22,074;-10,3373;327,2309
-3,8745;12,7659;329,2736
-17,5672;59,3837;327,8454
-24,0544;8,0265;326,6733
-20,2064;55,1568;327,9779
-18,4305;46,0402;327,7363
-31,2514;36,0205;328,9631
-14,3848;1,2986;327,4894
-23,8171;-9,7206;326,7358
-7,953;33,221;328,3268
-31,9003;27,1319;328,6254
-17,0918;2,0997;326,7236
-15,0786;14,782;327,9916
-11,2709;9,9231;328,2185
-45,1453;23,6347;329,2681
-16,9237;-3,0629;327,0027
-19,8086;7,0154;326,7853
-42,3073;-4,3491;330,9838
-15,8588;6,2965;327,2602
-25,9737;-9,9322;326,3897
-27,9742;35,0174;328,8274
-46,3305;16,9636;329,3746
-19,4897;24,192;328,511
-18,8465;41,6926;328,5828
-3,7482;15,8627;329,0913
-32,4633;-11,3051;329,1432
-45,4827;2,2598;330,5903
-16,4107;-6,0286;327,5258
-31,5823;45,7455;329,0404
-20,8378;-6,4364;326,2298
-38,9214;35,2811;329,2226
-24,8661;-0,4016;325,4146
-42,1656;16,6047;328,9348
-19,7871;37,1424;328,6619
-47,364;12,9718;329,7083
-21,7772;-1,6048;325,5905
-22,917;50,5657;328,4172
-12,7452;59,8167;327,4329
-28,4663;9,0451;327,1671
-37,4816;11,1865;328,5307
-34,0027;37,3542;328,9433
-11,8138;30,3357;328,1628
-16,2169;31,4988;328,2653
-3,2222;40,9813;328,4199
-25,0123;42,9729;328,7474
-43,5958;-0,739;330,6519
-45,8478;5,5612;330,2292
-32,2392;-2,0821;326,6086
-15,1255;23,2897;328,393
-40,5887;-7,6773;331,3782
-39,9056;-0,3669;329,5709
-7,42;42,3138;327,9594
-35,1487;-5,0569;328,2583
-42,242;12,2998;329,1795
-11,1716;49,3204;327,2108
-45,8454;20,2662;329,2822
-18,5639;-6,826;326,822
-12,1049;53,4997;327,1943
-33,0221;18,8181;328,3767
-31,7283;41,0843;329,0209
-19,6882;28,16;328,2976
-23,847;20,9803;328,2856
-10,4615;58,0159;327,4054
-19,3379;20,0585;328,3614
-28,7358;-3,263;325,693
-6,4498;51,3005;327,4409
-28,4632;17,7078;328,25
-22,1243;42,3521;328,6667
-36,8306;2,7112;328,3784
-8,0664;46,7256;327,4325
-28,3824;13,3652;327,9374
-19,4786;11,3009;327,3167
-36,8375;24,2005;328,6577
-8,2873;54,8791;327,3673
-23,5105;-6,1315;325,7145
-13,4519;-1,0225;327,9068
-12,5465;-1,7694;328,4153
-25,6602;-4,5519;325,3767
-32,024;-5,886;326,9793
-7,7581;37,6355;328,5294
-28,5656;0,8178;325,7706
-3,104;31,9478;328,66
-28,3198;22,0117;328,4014
-26,5435;39,0289;328,9105
-3,0432;23,804;328,5235
-41,28;3,6229;329,4358
-32,6798;23,0572;328,3462
-17,9969;50,7348;327,5202
-38,8249;29,6109;328,8365
-17,6416;55,4369;327,4554
-9,8577;1,811;328,6339
-38,8087;-4,231;329,7198
-4,0386;35,2673;328,7282
-10,8852;22,1954;328,5272
-19,4772;-10,3496;328,0138
-11,0633;14,0706;328,3504
-28,5274;4,8696;326,3687
-9,3186;3,0629;328,6505
-10,6124;18,1317;328,5092
-15,2346;10,4832;327,6941
-41,5909;20,9378;328,9398
-2,8913;27,716;328,3244
-20,6252;50,9117;328,0172
-12,0322;34,4494;328,3303
-10,1367;4,4916;328,4859
-19,141;-2,3171;326,2973
-23,7551;46,8962;328,3765
-34,2935;-8,8591;329,1961
-11,2354;26,2911;328,3515
-14,8635;45,3916;327,4364
-32,8644;5,846;327,4709
-31,375;-8,8671;327,6122
-24,3104;33,9674;328,5934
-37,2576;6,7986;328,5463
-2,6602;20,2398;328,8043
-29,5403;44,5042;328,9713
-6,3891;17,4402;328,7515
-32,9387;10,0748;327,8781
-33,668;32,3052;328,7721
-32,6486;1,8229;326,8863
-26,9543;30,2104;328,5783
-23,2471;38,2176;328,855
-15,5549;27,3078;328,3516
-37,6345;15,5657;328,7558
-15,0871;49,8577;327,2417
-29,0408;-7,029;326,1113
-37,4422;19,9275;328,5138
-41,6736;7,9527;329,2244
-3,3038;48,2705;328,193
-7,0253;25,1549;328,3565
-11,7694;43,3877;327,8283
-15,5591;40,2271;328,6482
-32,9917;14,4185;328,4573
-21,2947;46,6818;328,037
-36,032;-1,2531;328,143
-20,4072;32,7966;328,3583
-19,9071;-10,1122;327,4802
-23,8659;12,3213;327,422
-11,7024;38,9717;328,487
-25,7944;47,2116;328,8082
-43,5184;27,21;329,0813
-2,269;44,6224;328,1547
-36,4682;33,7091;329,0773
-5,3845;9,2808;329,1537
-40,6372;25,3483;328,807
-23,7881;25,1079;328,4862
-46,5787;9,1822;329,8377
-35,1445;-12,014;330,7382
-26,7777;48,3115;329,0332
-27,9693;26,066;328,5228
-42,5769;17,6193;331,0005
-18,9759;33,8856;333,2206
-3,5638;10,7862;331,3067
-13,7947;-5,1607;331,5978
-28,0039;-5,3467;334,0508
-1,164;25,9885;333,5339
-10,1278;38,6654;335,0711
-31,6936;-8,8208;333,2349
-1,3642;44,598;330,1165
-31,974;-12,3124;332,5482
-47,0256;13,8039;330,3693
-18,2581;45,6529;332,3347
-18,031;11,3281;336,1673
-23,4728;16,9256;334,0066
-16,1251;61,334;328,9691
-13,5473;29,8329;334,8743
-21,0921;-11,0054;333,4445
-4,8882;8,833;334,3905
-15,3781;57,9149;330,4717
-33,3982;10,096;333,0999
-25,2785;37,2943;331,787
-22,1626;12,7266;334,916
-12,2081;13,6367;336,9238
-7,6786;54,7001;330,7809
-39,8534;27,36;330,9576
-18,5483;56,2559;330,1081
-8,3941;29,8511;336,049
-19,7288;37,8119;332,6976
