"...1";"...2";"...3"
1,4754;24,9374;356,3338
8,3381;26,8362;353,5366
6,1864;25,8633;353,8385
2,379;25,0393;356,0876
5,4341;25,2466;355,5068
6,7488;25,8275;358,5007
7,3594;25,3416;355,2381
6,3328;25,6567;359,0782
6,6857;25,463;357,759
3,7107;24,6647;357,2572
6,713;25,5664;354,273
4,373;24,7964;359,0554
7,5662;25,6616;355,7298
6,1791;25,2454;357,5861
7,2556;25,634;357,065
4,0078;24,5389;357,9622
6,0663;25,5664;354,357
7,2058;25,4847;356,7094
5,1945;24,8147;357,1858
3,6089;24,9135;356,7374
3,3968;24,3204;358,375
5,5212;25,0371;357,5689
3,7882;25,3446;355,4661
4,5767;25,5103;354,8518
2,5785;24,1274;357,8725
7,486;25,7107;354,0682
7,63;25,562;355,2187
6,7147;25,2136;355,2172
2,7707;24,6904;357,0689
5,8046;25,4377;358,9489
8,0312;25,9735;354,9424
4,2746;24,9686;356,5639
8,2325;26,3392;354,1742
3,8811;24,6076;358,655
7,6954;25,676;355,3265
7,5275;25,743;356,0894
3,3183;24,3346;357,8517
2,0974;24,6603;356,8392
8,155;26,4448;353,8037
8,2893;26,3543;354,2819
7,3354;25,595;356,4136
6,8634;25,656;357,8216
3,0664;24,5096;357,4362
4,6341;24,7131;357,2604
4,7816;24,971;356,5236
5,3204;25,0149;356,3991
7,0662;25,2522;356,495
4,479;24,8539;358,0424
8,0372;26,0209;354,4112
8,3683;26,6219;353,885
4,9969;25,4606;354,8833
4,2621;25,2132;355,8894
7,1457;25,5915;357,55
8,0077;26,1406;354,0812
6,4907;25,014;356,392
5,9296;25,0321;356,3033
3,1292;25,0454;356,4205
4,178;24,6837;357,2757
6,0242;25,2423;355,3571
5,5118;25,5085;354,5972
2,1507;24,3172;357,478
5,1002;25,1335;358,9834
4,8878;25,2245;355,7223
2,1723;60,0719;354,9687
17,7163;36,3885;356,3404
-10,6872;54,2908;354,5123
18,7356;38,2758;356,5656
17,6187;44,3932;356,5771
17,0378;35,7538;356,0152
11,4336;29,9848;354,3786
7,1656;28,0782;353,2529
0,7302;61,4146;355,2239
12,4058;43,8946;355,177
3,6814;50,2327;354,4509
-6,6386;56,6098;354,0029
18,1907;39,7759;356,6137
-8,7421;52,0475;354,0684
10,3142;42,4732;354,4641
-5,8205;59,0476;355,1525
14,2738;52,9105;356,2873
8,962;35,6456;353,5948
-5,7561;55,4561;353,8992
15,2793;35,404;355,3109
-3,5304;50,7729;353,832
1,549;27,3995;354,963
2,3168;29,4383;353,8084
10,9614;34,6538;354,0642
14,7766;48,9903;356,5818
-1,6277;51,8651;353,8908
6,2136;52,7222;355,0049
5,5459;26,5176;353,7656
7,3115;43,5691;353,9097
-12,5915;55,3303;354,8654
9,0537;27,6915;353,5676
20,4918;38,8646;357,305
-1,7114;60,6945;355,1383
8,8131;38,2696;353,6687
-3,1825;59,4969;354,921
1,2253;57,1594;354,4761
-4,6959;54,0938;353,7987
13,5574;33,0946;354,9084
8,5334;27,673;353,3768
12,8423;51,043;356,1624
-0,7535;50,0142;353,841
12,5564;33,8847;354,6493
13,2083;41,3559;355,1371
16,042;37,768;355,5541
-7,0037;48,9786;353,7998
11,9038;31,1331;354,1793
11,2954;37,1723;354,1671
0,2102;32,2881;353,5547
13,438;36,1969;354,7809
7,5427;27,2418;353,4001
-1,7516;53,4919;353,8733
-4,5073;45,6682;353,4912
8,0198;47,2958;354,4971
2,1996;55,5225;354,5115
20,9424;40,669;357,595
4,3013;26,3528;354,3737
-2,0894;36,523;353,2486
11,2114;29,7762;354,2936
-11,9558;56,6583;355,3146
10,061;29,5261;353,5794
-9,6812;53,4925;354,2053
8,7433;33,0982;353,3542
-2,3163;45,1998;353,2409
3,099;53,6704;354,4976
-4,0575;43,1996;353,1527
10,1897;32,1721;353,6785
-4,9849;58,3138;354,7203
2,9097;61,9011;355,3276
6,1705;39,3778;353,1986
1,0691;41,518;352,9733
-7,6642;54,427;353,9604
11,1516;49,7889;355,9023
7,6362;50,7003;355,2812
12,8531;54,4591;356,0317
-3,5726;56,455;354,0115
-0,7094;34,6101;353,2655
-2,5501;38,5394;353,266
5,0491;32,6308;352,9385
11,1898;46,2981;355,1309
0,9244;29,956;354,0101
1,2114;34,5257;353,1337
9,5651;55,068;355,5846
3,5529;30,9743;353,2429
-1,3593;42,5751;352,9434
5,6855;57,9844;355,1559
-5,4664;47,5931;353,7141
10,6705;29,4116;353,8924
4,5358;59,7542;355,2108
1,5219;45,7374;353,463
-9,0952;55,4383;354,1814
6,5343;49,3463;354,7885
6,1833;46,0277;354,0421
5,0233;61,8095;355,5292
9,2935;44,9672;354,5015
6,7682;31,5543;353,0177
8,0512;58,3461;355,5813
4,3203;44,6641;353,6269
-0,6746;56,0799;354,2009
2,5272;36,1799;353,0154
7,9722;56,733;355,4096
5,3833;42,0635;353,257
11,1094;39,8221;354,1706
-2,3592;48,9328;353,6792
6,7342;60,2242;355,6346
9,0738;29,6265;353,2831
13,105;31,9651;355,0109
12,9259;31,6563;355,141
8,2002;30,5815;353,1741
5,0241;30,076;353,0851
11,1664;53,0995;355,7669
6,8515;34,1213;353,1737
16,7409;50,206;356,8925
3,1652;47,0511;353,7996
-2,7094;55,0883;353,9001
19,5183;45,8643;357,5336
0,1658;37,1006;353,0398
0,3449;48,0275;353,6674
0,4308;58,6556;354,5456
-6,2162;51,4236;353,8462
-0,3947;59,8481;354,8743
14,6765;33,4858;355,3373
1,891;31,983;353,3647
14,8999;51,8211;356,465
14,3897;45,301;355,8269
9,2566;27,845;353,651
15,87;40,3738;355,8654
6,6614;36,7234;353,1961
15,2313;33,7032;355,8158
15,4977;42,8433;355,9906
13,7315;38,7355;354,8569
-3,4829;47,655;353,5457
18,3123;48,0062;357,3217
-2,2392;58,5892;354,5197
9,4761;51,8482;355,5391
15,7353;34,144;355,7197
11,2342;31,598;353,9936
-4,323;57,5916;354,2144
3,5536;28,205;353,9188
12,9555;47,6325;355,8573
4,0023;56,7117;354,8959
4,2302;37,784;353,0436
5,0151;27,8905;353,5862
1,2379;52,6816;354,1872
1,8325;38,7484;352,958
20,9013;43,6963;357,7415
-9,6048;56,523;354,5676
18,6767;42,0332;356,849
3,5391;40,4338;353,0037
-4,2546;52,5586;353,8438
4,733;35,1896;353,0133
1,023;51,0948;354,1057
0,2092;54,4895;354,1345
9,6418;48,5186;355,2613
0,094;44,2356;353,1635
2,9847;58,3811;354,7912
6,4289;29,1012;353,124
-1,0361;46,7653;353,4465
-0,485;39,8094;353,0091
10,3072;56,9628;355,6769
16,223;46,7386;356,6296
6,5015;55,6867;355,2006
4,9023;54,653;354,8382
2,6199;43,1434;353,1756
-1,4857;57,4996;354,1945
3,169;33,5743;353,0675
4,3239;51,7224;354,6752
9,4972;28,0423;353,8005
8,273;40,942;353,7668
7,9597;53,8484;355,2569
-7,1491;57,4624;354,5327
-8,1549;50,3302;354,004
11,9869;55,8223;355,8639
-6,9386;53,1401;353,8964
18,6217;37,1071;356,6759
-5,1133;49,6129;353,7126
4,9214;48,2142;354,2078
-3,0923;40,8351;353,1927
2,5102;26,0689;355,3464
-9,1254;57,6153;355,0085
2,0024;49,1246;354,0073
-3,6366;45,1911;355,4356
2,9557;50,648;357,5531
19,1086;36,9691;357,6653
10,6843;28,6857;356,7928
3,673;28,443;359,8359
18,5383;45,3317;358,4562
7,6914;51,9153;356,9384
2,6852;26,9249;358,741
12,2619;55,3952;356,2015
2,7217;24,9304;358,7101
-4,5159;43,3887;354,3551
-0,7138;56,0213;357,317
8,3581;37,5287;360,9603
4,7308;42,1793;360,1066
-1,2279;61,0759;355,8647
8,1326;47,9022;358,0615
6,7347;26,0214;359,5558
17,0493;34,6286;358,9433
-0,3062;60,0979;356,2932
1,2428;39,1969;357,7575
-2,5705;53,2007;358,187
5,9222;39,1216;360,994
11,3326;38,1009;360,9183
6,2234;59,3144;356,2318
-6,5496;49,7124;356,2293
-2,8425;59,4689;356,1928
11,6469;47,1583;358,0823
0,8467;52,6376;357,3129
3,331;38,8546;359,7869
7,2024;43,7683;359,4848
12,8116;30,4832;357,7088
-2,3332;42,4169;355,6836
1,3363;61,9661;355,9081
17,4295;35,845;356,8889
15,0221;46,2528;358,3035
8,9219;27,4618;358,5038
3,4612;31,061;359,8396
1,5466;26,0163;356,6453
14,5557;51,1803;356,9316
20,0306;42,5507;359,3833
-7,4927;53,5032;356,3864
-6,3594;55,6315;357,2159
6,3974;50,2019;357,4482
-1,3616;46,721;357,7871
11,7794;53,295;356,4806
-8,5114;54,775;356,7604
9,6232;55,466;356,176
4,8899;58,1036;356,5548
11,4029;40,6119;360,704
-1,5967;57,5008;357,0178
8,2484;41,0247;360,6735
-4,7406;57,6128;356,6103
-6,1942;59,1887;355,7629
15,7315;35,5825;360,4815
8,0204;59,4584;356,0749
7,6864;28,2615;360,4083
10,5142;35,5316;360,758
8,289;26,4108;355,2113
-2,8448;38,2362;354,2404
-0,2948;41,7436;357,3387
4,2478;62,6792;355,8861
-9,1143;53,03;354,8258
9,845;29,4522;360,6365
7,4418;57,2478;355,9919
4,7059;48,6781;357,9965
-10,4519;56,263;356,8846
10,7811;28,8041;359,7274
3,4489;26,4852;359,6928
12,5147;30,9441;355,3304
17,3501;40,9926;359,8472
3,49;25,015;359,395
5,7439;26,0176;359,7303
4,3868;60,7772;356,1692
16,5323;43,5671;359,1426
22,2067;40,7609;358,9931
-8,331;58,1979;356,0541
-13,0336;54,2498;356,1779
-3,8959;60,1575;355,7732
19,8795;39,6593;359,9016
0,7423;36,8508;356,982
14,1624;33,0891;360,6896
-3,3737;55,1835;357,641
-9,7918;55,1989;356,8579
-1,6641;34,8632;354,2844
7,4477;25,9564;357,1603
13,1142;44,6395;359,0328
-3,0585;46,8734;356,3359
14,3849;53,5916;356,4487
11,3411;51,2579;356,9366
-13,4509;55,989;356,341
5,2849;32,9942;360,2864
1,7695;41,6325;359,1596
7,1586;31,7053;360,3593
-0,9843;54,3695;357,663
0,6835;44,3468;358,6783
5,1907;36,0525;360,4955
6,5838;61,783;355,99
5,9284;27,0822;360,0479
2,6985;36,51;358,8296
18,7052;37,3137;360,0791
-5,2101;52,5168;358,0796
19,7965;47,398;357,8873
8,8918;53,5367;356,5405
6,3723;46,2521;358,6702
9,6809;45,4859;358,7204
1,0376;49,2626;358,1672
-0,916;36,6244;355,451
7,5413;26,5481;359,4643
-3,8762;48,8906;357,0268
20,7536;38,5453;358,2265
-10,8287;56,9783;356,0549
12,3618;30,888;360,1411
-3,8417;56,5455;357,1377
0,9405;47,0572;358,8066
-2,2626;51,1209;358,4824
-7,139;56,5622;356,7264
1,8922;28,201;357,1372
8,6795;30,4504;360,4937
-7,8623;57,3644;356,3594
-1,7677;48,7426;358,3265
14,5775;39,4401;360,3708
7,0659;26,8038;360,0148
9,604;32,9621;360,636
10,6329;43,0643;359,7164
8,6779;27,5181;360,1653
17,6292;49,829;357,2743
0,3517;58,8686;356,694
2,6763;29,3472;358,6716
1,7674;34,3539;357,731
-7,0428;51,7839;356,3044
3,3375;33,8956;359,4953
-5,4943;54,322;357,8358
4,2648;52,3382;356,9943
-0,2115;31,9712;354,6987
5,2746;54,1517;356,5133
12,5588;34,1513;360,6718
-1,0671;39,5082;355,8911
1,2692;57,3792;356,9018
2,1445;25,1694;357,6698
0,8322;29,2556;355,4147
5,1326;30,2076;360,1715
9,5978;28,0225;354,1591
5,0077;28,0451;360,0143
21,551;44,6998;358,6205
14,2177;42,0872;359,8398
3,3354;47,3158;358,493
14,9748;33,4387;355,9799
-5,3247;47,9555;355,2596
7,6101;34,5558;360,655
-4,7548;50,4888;357,8951
4,4924;26,4814;359,8551
0,3973;33,9253;356,1533
-0,2344;51,2912;357,7967
2,1335;60,685;356,301
-3,5276;40,6083;354,1527
9,6015;57,4239;355,8301
-2,3863;58,5443;356,5113
3,7383;44,9273;359,226
6,9277;55,564;356,1869
13,6447;48,974;357,4685
11,2137;31,7449;360,6569
4,0036;56,6055;356,5792
9,8789;49,5322;357,4704
2,3685;31,8943;358,3073
-5,3442;58,4335;356,2072
14,9039;32,4766;358,1452
13,7653;36,7204;360,6424
1,8982;54,1558;356,9049
1,4155;31,1185;356,848
-5,6313;46,0823;354,2461
16,766;47,9128;357,73
4,4331;25,469;359,5838
16,9104;38,2273;360,147
2,8244;58,9707;356,6011
-8,9441;51,0827;354,8945
-7,8657;49,1649;354,6847
-1,3529;44,4056;356,9671
2,15;55,6612;356,8821
6,5972;29,2086;360,3027
-10,768;54,0955;355,2773
1,4156;24,9556;356,3224
2,6862;25,3445;355,6765
3,7863;25,5629;355,0578
4,6328;25,6579;354,5741
5,2943;25,7224;354,2312
5,8425;25,7975;353,9879
6,4401;25,9313;353,7818
7,2375;26,229;353,6199
7,9595;26,5832;353,5517
8,228;26,724;353,5347
8,228;26,724;353,5347
8,228;26,724;353,5347
8,228;26,724;353,5347
8,228;26,724;353,5347
8,228;26,724;353,5347
1,3964;24,9601;356,3557
1,7481;24,62;357,0153
2,0913;24,3837;357,5902
2,4911;24,2735;358,141
2,9762;24,3572;358,6429
3,5116;24,5801;359,0474
