"...1";"...2";"...3"
-12,1218;-0,795;372,5997
2,5766;1,5647;367,4152
-0,4024;0,7365;367,3754
-10,1671;-0,0059;371,4826
-2,1042;-0,1605;370,5885
-1,4094;-0,599;377,2079
0,5511;0,2923;371,1879
-2,312;-0,5129;377,6751
-1,3595;-0,4467;375,6017
-6,459;-0,2061;372,5024
0,2699;0,4563;368,6456
-5,116;-0,2024;376,612
0,9833;0,0085;372,7554
-1,922;-0,3934;375,1629
-0,1151;-0,432;375,077
-5,8032;-0,6852;373,852
-0,7451;0,3497;368,5066
0,5597;-0,3683;374,8036
-3,0819;-0,2349;373,7868
-6,6289;0,0221;372,0114
-7,6341;-0,4869;374,0876
-2,7202;-0,3669;374,8113
-6,7303;0,6612;370,5528
-4,4514;0,5094;369,5727
-10,2267;-0,4461;373,079
1,3373;0,6741;368,787
1,5331;0,2055;371,9048
-0,1961;0,1969;370,8623
-8,9704;-0,284;372,3868
-2,8473;-0,3483;377,1637
1,7031;0,4515;370,9339
-4,821;0,045;371,9066
2,5505;1,0095;369,1374
-6,1419;-0,4996;375,2845
1,0616;0,2879;371,5064
0,6005;-0,0786;373,1788
-7,8559;-0,3122;373,1089
-10,68;-0,4943;372,54
2,3949;1,0251;368,3637
2,5055;0,9408;369,4554
0,1136;-0,1612;373,5568
-0,5612;-0,6842;376,7943
-8,387;-0,3111;372,5773
-4,1745;-0,4076;373,29
-3,6271;-0,0458;372,0795
-2,5556;-0,2359;372,2492
-0,4188;-0,1803;373,5003
-4,5447;-0,4712;374,9018
1,964;0,6365;369,9688
2,7692;1,3255;368,5257
-3,1305;0,0722;369,6339
-4,9074;0,381;371,1455
-0,722;-0,4865;375,4826
2,2387;0,8528;368,8277
-1,0417;-0,1677;373,1004
-1,6322;-0,1918;372,5652
-8,0087;0,0998;371,7748
-5,2115;-0,358;372,7886
-1,0922;0,0193;370,6509
-1,8313;0,2139;368,9779
-11,2027;-0,7014;372,7672
-3,8376;-0,1161;376,9687
-3,2705;0,0158;370,8403
5,883;81,5908;369,5784
23,5543;22,9528;368,7205
-34,5699;61,0796;367,6707
26,2672;25,9532;369,6237
30,2499;38,3436;369,5308
22,9659;22,5332;368,3637
9,6681;9,2756;365,4238
1,4241;4,4366;364,9398
3,1173;87,9161;371,8757
14,6921;37,4378;364,8342
-5,1939;52,1794;363,6473
-20,0351;68,2261;367,4956
25,9634;28,5329;369,5715
-43,8135;51,8393;368,2266
7,0872;33,887;362,5993
-13,6676;79,2946;369,8834
33,9859;60,9755;369,2371
2,8343;19,2107;361,5554
-21,6961;63,5102;367,0556
18,2586;20,1329;366,3702
-31,646;49,3121;365,3327
-14,3745;4,6444;369,8029
-13,7825;8,5312;367,1081
8,4316;17,5039;363,3052
29,145;50,2737;368,347
-21,2181;53,5585;364,6802
8,8993;59,5543;366,8537
-1,9003;1,6427;367,1171
-1,6083;36,0911;361,2851
-32,6009;66,4564;367,8047
4,7595;3,6536;367,0966
30,7292;27,8798;371,1106
-3,2462;86,3485;371,2132
1,6576;24,5247;361,1789
-7,5803;81,1097;369,9803
0,5539;71,476;368,2188
-24,0213;58,7671;366,1545
14,7292;15,5559;365,8255
4,16;3,63;366,4622
26,7728;55,801;367,9776
-23,0868;48,8847;363,8698
12,5456;16,3771;364,9203
14,5918;31,5195;364,8423
19,9772;24,4435;367,117
-52,5244;43,4699;369,6354
11,2844;11,1334;365,7093
8,5672;22,5372;362,9223
-23,5499;14,4537;367,1201
13,9626;20,9974;365,009
2,281;3,1066;366,3771
-16,8501;58,141;365,6101
-46,3447;34,87;368,7346
4,8618;45,5119;363,1772
0,9767;66,3592;367,6565
32,835;30,8738;371,1283
-5,8441;1,9435;368,4831
-32,5229;21,2751;367,8228
9,2694;8,7059;365,9234
-30,866;71,9134;368,4704
7,6155;7,2116;365,5691
-39,2691;56,6289;367,9578
3,3362;14,1187;362,2605
-37,3918;35,2087;366,3733
0,2273;61,1357;366,6937
-42,499;30,4907;368,0997
7,4006;12,4823;363,7263
-12,983;76,1289;368,7863
9,0644;87,02;371,7029
-6,577;26,5769;360,7038
-24,1389;29,9087;363,3729
-29,8728;59,7875;367,0517
19,6284;52,4803;366,6042
9,8907;54,5562;365,5171
32,087;65,1736;369,5072
-13,7806;67,5123;367,4294
-27,5664;18,3904;367,0071
-34,8527;23,9913;367,476
-7,0656;13,5417;362,9285
14,0048;43,3963;364,6331
-19,4139;9,9832;368,0623
-21,0944;17,8853;364,8815
23,9102;66,9583;369,156
-10,8908;10,7646;364,551
-33,0319;30,7912;365,5663
15,752;74,8138;369,2996
-50,2051;38,7955;369,4682
8,1946;7,5717;366,0978
12,8693;79,5006;369,492
-21,1261;39,0922;362,9193
-27,4381;64,7487;367,4014
3,4255;50,7323;363,776
-3,2306;41,9088;361,7649
14,6988;84,1756;370,8474
6,1712;39,8367;362,684
-1,3123;11,1363;362,6666
24,7158;76,5925;369,9665
-11,1932;37,9369;361,4826
-6,8457;67,0335;367,4774
-17,521;20,3759;362,8749
22,0469;71,8987;369,4927
-8,8543;32,2461;360,9203
8,0176;27,9229;362,6833
-32,734;44,5145;365,0995
20,1801;79,9483;370,0271
5,4385;7,4399;364,6832
13,4604;13,9453;366,1097
13,1336;13,5443;365,9671
3,0921;9,1788;363,3945
-5,5228;8,7218;364,4384
25,2188;61,4182;368,5838
-2,4881;16,1224;361,6047
36,4325;53,2157;369,4221
-13,1664;43,3379;362,2882
-15,1525;62,7449;366,796
38,1573;41,5506;371,1502
-25,7652;22,1255;365,0367
-23,0853;44,067;363,3783
-0,0507;76,8521;368,7768
-38,7094;50,326;367,0517
-0,9915;82,1168;369,7701
17,3542;17,8271;366,336
-17,2696;13,3971;365,6305
34,0219;57,9148;369,0434
22,3724;40,9118;367,0123
4,8266;3,8482;366,7678
20,8528;29,5275;367,4022
-4,3409;21,235;360,9678
18,3256;18,3968;367,1181
22,3225;34,949;367,595
14,63;25,9678;364,9697
-40,9922;40,008;367,0338
37,8027;47,2705;370,3027
-6,6954;76,8351;368,6784
17,8801;57,8104;367,2583
19,0214;19,0525;367,2666
10,0992;11,5168;364,7758
-13,0461;72,1405;367,851
-8,9847;5,5597;366,8801
21,539;46,8705;366,6205
8,7479;70,7139;368,6889
-12,4846;23,2594;361,4972
-4,2377;4,3404;366,0188
-8,5989;57,4084;365,3952
-20,941;24,944;362,9163
37,4514;36,3492;371,4971
-25,6005;69,7103;367,7448
29,5306;33,0484;370,1994
-15,3871;28,4333;361,5158
-28,1514;54,1724;365,6184
-9,627;18,361;361,9995
-13,351;53,0707;364,0961
-7,6893;62,1749;366,6821
12,5123;49,0384;364,801
-27,7087;34,797;364,1917
7,1773;75,7789;369,0999
-0,8974;6,4186;364,2839
-31,0384;39,659;364,7946
-29,0724;26,4034;365,0222
30,2678;73,4175;370,0935
30,0275;44,391;368,8328
15,4346;68,2878;368,8045
8,2855;64,691;367,9266
-18,2425;33,8235;362,139
-6,5155;72,0779;367,9528
-13,941;15,5958;363,3218
0,3436;56,3409;364,99
5,4517;4,3666;367,0433
0,1575;30,1789;361,1487
16,737;63,1445;368,2726
-19,0505;72,7683;368,0842
-49,5552;47,8042;368,9253
32,1093;69,1915;369,8873
-34,2181;55,1926;366,9098
26,2804;24,6634;369,8677
-42,0982;45,2882;367,3113
-4,6722;47,148;362,7413
-37,9474;27,0919;367,4317
-10,5193;1,9305;370,1507
-23,3595;74,9463;368,9494
-14,1255;48,2518;362,9862
-41,6548;35,8494;374,4666
-2,9321;54,9921;376,1037
28,1005;25,0136;371,8412
8,8398;6,5615;371,8824
-5,6513;7,5159;378,0935
37,9387;41,65;376,5747
15,9406;59,6377;376,0143
-9,1948;4,8792;375,4394
32,7648;68,2469;371,8907
-9,7109;1,2572;374,563
-43,9426;31,373;370,9396
-5,4169;68,0006;375,7649
3,6939;24,9029;380,9894
-6,5515;34,1578;379,9988
-1,6138;87,763;372,9666
10,4054;49,1317;376,4858
-1,315;0,3573;379,2718
23,5513;20,5864;373,1332
-0,2454;83,1737;374,3872
-20,4173;27,3753;377,5006
-17,6835;58,0284;375,059
-3,3383;27,9315;381,6102
11,3591;25,7053;377,7229
19,4292;78,4217;373,5008
-43,9142;46,2524;372,7066
-6,5754;81,2129;372,7009
20,8969;47,7035;376,1306
-6,1509;59,1833;376,5317
-11,8642;26,5781;381,3558
2,232;38,4329;378,3486
13,558;11,4871;372,2975
-35,7892;32,2775;373,9416
5,4212;88,9349;373,7599
24,3781;23,0056;370,111
29,9587;45,2629;377,5812
5,7977;3,1563;377,0402
-6,535;12,3796;378,4665
-12,7023;2,1259;372,8182
33,686;57,1919;373,0761
38,0027;33,3517;374,9283
-33,459;56,3055;371,2191
-22,0408;64,267;372,3696
8,4286;54,8578;376,1074
-27,8842;41,4922;378,1222
29,5867;63,236;374,3571
-30,6632;60,3073;371,1339
26,6846;69,1195;374,2818
15,1915;75,6373;375,81
12,3825;31,0133;376,6474
-5,8431;72,6421;374,4354
3,8276;31,9829;379,333
-13,3499;72,7277;372,1262
-14,0492;80;370,809
22,2994;21,331;376,209
25,2705;78,8302;371,6015
3,0413;5,1336;383,2796
9,5579;20,905;380,276
3,0763;1,5751;371,1173
-35,424;24,0415;370,1231
-26,1615;31,8176;377,4369
13,1898;87,5859;373,4089
-40,6575;54,7704;369,2652
9,8952;6,9054;381,2561
22,4837;73,7883;374,0402
-0,3388;50,3017;376,4775
-27,3975;69,3844;370,4969
9,7838;7,353;378,1815
-6,4167;3,9014;377,0485
12,2982;12,0029;366,9798
29,8977;31,4849;377,5143
-6,9212;0,8743;376,2843
-2,4754;1,1123;379,1849
14,0424;82,2881;374,1468
30,8959;37,9791;378,1543
37,0672;31,6361;373,0755
-20,329;76,7897;370,1706
-34,5964;64,4978;369,0809
-8,2863;83,9861;371,7532
33,6952;27,765;374,0721
-21,8675;23,2876;374,7447
18,7611;16,8577;377,4791
-15,262;63,5008;373,874
-28,9323;64,676;370,8402
-30,3666;19,3649;370,1521
1,8359;0,6145;375,5938
21,8219;40,8666;376,3528
-38,2131;39,5476;377,5077
35,747;63,1677;371,1358
26,2997;58,4782;376,7306
-33,8656;69,6074;368,9199
-2,8087;15,9684;381,7349
-16,3245;32,9479;380,7129
