"...1";"...2";"...3"
-29,3706;36,2006;327,8923
-14,1962;27,1966;336,1313
-27,4802;31,955;328,9923
-29,4077;35,5349;328,3627
-28,1845;32,1043;331,4453
-23,0898;28,5538;335,1473
-24,1066;29,0411;332,5942
-24,3951;29,694;335,1356
-24,3422;28,9759;334,4486
-29,8367;34,044;333,0595
-25,8888;30,5435;330,9203
-27,9477;32,7858;336,0363
-19,1971;27,8003;334,8822
-25,4306;30,073;334,2879
-21,3214;27,7559;334,791
-29,5978;33,5882;335,0248
-27,4939;31,549;330,0766
-19,8658;27,6323;335,3002
-27,7103;31,718;334,1399
-29,5586;34,1453;331,4683
-30,4594;34,5543;335,6017
-26,7224;31,0457;334,4545
-29,1786;34,5106;328,9611
-28,7145;33,7814;328,9605
-30,6858;35,2188;333,859
-24,1001;29,4937;331,4764
-17,5011;27,3093;335,7401
-25,6549;30,0382;332,2669
-29,7927;34,6819;331,3227
-25,423;30,579;335,0432
-18,9881;27,8726;334,1868
-29,3237;33,5198;332,0793
-20,7725;28,3291;332,4822
-29,319;33,5595;336,1591
-22,504;28,416;333,0281
-20,9557;27,7225;334,1409
-30,4288;34,5495;334,3465
-29,6505;35,1417;329,9534
-15,4161;27,1569;335,6627
-19,3753;28,0413;333,2687
-22,7028;28,1343;333,8156
-21,6456;28,0128;335,1057
-30,1479;34,6016;332,837
-28,6229;32,7191;334,1005
-28,8096;32,8125;332,6913
-27,9588;31,9354;332,9622
-24,2467;28,8991;333,5761
-28,3193;32,5896;335,2317
-17,1317;27,1832;334,9999
-17,2265;27,3738;334,123
-28,5437;33,1962;329,666
-29,1598;33,7763;330,5142
-22,9186;28,1164;334,5439
-22,3331;28,8486;331,8825
-25,5729;29,9069;333,3955
-26,9061;30,7728;333,1872
-29,4466;34,6723;329,945
-29,4725;33,4942;333,6833
-27,2476;30,9858;331,8318
-28,1374;32,4701;329,8376
-30,3509;35,1832;332,3007
-26,7538;31,5946;335,4658
-28,7872;32,9747;331,1553
-18,1325;59,0666;332,4573
-11,6551;36,058;332,0275
-28,8851;65,5508;332,2163
-11,0456;37,7764;331,8646
-10,7294;43,441;331,4338
-9,6514;33,0567;334,1024
-13,2464;29,3021;334,6638
-25,0725;33,2391;328,2623
-19,7962;61,0882;332,8729
-16,0918;45,603;329,6056
-20,3607;54,0941;329,8667
-25,079;63,9043;332,4034
-11,6071;39,6328;331,1827
-29,4059;63,569;330,1701
-18,6377;45,3586;328,5851
-25,1678;64,1466;332,7026
-8,5824;49,5527;333,5218
-21,2939;39,9156;327,1012
-25,0183;63,1228;331,5433
-14,4839;36,3786;330,4095
-26,3555;59,2836;329,0851
-29,8023;39,0798;327,6548
-29,1753;40,0786;327,5982
-19,1649;37,6219;327,8233
-10,3087;47,3496;331,9141
-24,061;58,7733;329,5549
-16,3966;53,7812;331,1778
-27,6753;33,5974;328,4927
-21,2175;47,4324;328,5308
-28,8891;66,2648;333,4437
-20,0579;29,4648;331,4375
-8,1669;36,5251;333,2941
-22,1089;62,2018;332,4198
-21,071;42,482;327,3926
-22,9804;62,4946;332,1009
-19,043;58,7612;331,7548
-25,1369;61,8955;330,4803
-15,6851;34,2139;330,5927
-22,1983;30,3639;330,2565
-10,9138;49,3415;332,1572
-24,6358;56,7458;329,0967
-17,2519;35,779;329,0868
-16,1643;43,2191;329,1272
-13,9613;38,669;330,1821
-29,1866;60,3095;328,7365
-16,9639;32,3333;330,864
-18,7017;40,1659;327,8727
-30,8697;44,4607;328,2462
-16,5672;38,1276;328,965
-24,5772;31,2862;329,2415
-23,0881;59,6645;330,1395
-29,3204;55,9089;328,3292
-18,4603;49,8102;329,674
-18,6559;57,4757;331,3275
-8,4689;38,9379;332,6666
-28,4551;35,0239;328,0474
-30,8408;48,4773;328,5438
-15,3127;30,0727;333,2091
-28,6193;66,4407;333,9398
-19,7442;31,5692;330,0968
-29,4775;64,7785;331,2441
-21,9119;37,4034;327,1314
-28,588;53,9731;328,3797
-18,7403;56,2238;330,8873
-29,7798;53,6692;328,1932
-20,1738;35,1953;328,0709
-24,0011;63,2617;332,2803
-17,7033;59,7789;333,1357
-23,5174;44,8273;327,4576
-27,7806;49,3961;328,3417
-27,1142;63,8804;331,2597
-13,3367;49,6451;331,1031
-16,2111;52,0106;330,719
-9,5646;50,9472;333,5123
-22,9313;61,9988;331,6411
-30,8286;46,5231;328,4716
-30,487;49,9028;328,3979
-26,1829;40,0006;326,9995
-15,9047;47,7325;329,9954
-30,472;42,1964;327,9094
-29,5025;44,9241;328,1828
-12,2586;52,7557;332,8033
-27,992;40,015;327,2561
-28,8232;51,5699;328,4104
-14,8353;55,818;332,6631
-29,1023;58,1419;328,4396
-17,6308;30,6287;331,8032
-15,9021;57,2246;332,7971
-25,8799;51,7878;328,6368
-27,0619;64,931;332,5025
-18,2305;51,8502;330,0384
-21,1425;49,7309;329,0476
-15,7838;58,0178;333,254
-18,6422;47,6786;329,2038
-24,5581;37,4553;326,9838
-12,3281;54,48;333,3997
-23,673;49,5422;328,5699
-20,8337;59,8206;331,279
-27,9436;44,9133;327,7893
-12,9518;54,0467;332,9031
-23,6646;47,2285;328,1116
-18,5472;42,7641;328,0427
-26,8766;56,8844;328,727
-13,799;55,9943;333,3243
-21,8171;32,851;328,6525
-14,7134;32,3179;332,1461
-13,1367;31,0062;333,6761
-23,039;35,0388;327,5608
-26,7938;37,7034;327,1669
-11,5743;51,1769;332,5102
-23,9248;39,9041;326,8707
-7,6271;46,9611;333,2616
-23,5245;51,9366;328,9133
-22,8868;60,9667;330,8552
-8,0114;43,2776;332,563
-29,6247;47,3394;328,423
-25,4747;54,2714;328,9617
-19,6014;59,7887;332,0005
-27,7961;61,4854;329,4688
-20,4888;60,757;332,1193
-11,014;31,459;334,3783
-29,2925;42,5532;327,8071
-8,3982;48,6768;333,31
-13,3323;45,5859;330,5959
-15,3164;27,905;334,6108
-13,8541;41,2499;330,0585
-23,572;42,352;327,093
-12,2592;33,0031;332,9923
