"...1";"...2";"...3"
-27,4525;8,2687;329,7424
-11,2871;9,0443;327,5023
-17,1447;9,1653;326,4831
-26,0343;8,1856;329,1482
-18,2492;9,1892;328,3614
-15,3159;8,1789;331,2694
-16,4143;9,0652;328,3647
-15,7866;8,4759;331,9405
-15,917;8,985;330,7511
-21,0755;7,8418;329,9682
-16,9199;9,1466;327,0809
-17,9323;8,8407;332,1394
-14,1622;8,071;329,1285
-16,5493;9,1734;330,7769
-14,9563;8,074;329,9897
-19,4948;8,4094;330,7986
-17,3887;9,2462;327,0592
-14,1667;7,8115;329,8666
-17,7753;9,135;330,3701
-22,1551;7,9307;329,464
-20,4066;8,3248;331,1105
-17,1882;9,1555;330,8379
-23,4218;8,1214;328,3972
-21,6461;8,3454;327,9456
-22,7385;7,6166;330,6644
-16,5462;8,9829;327,0519
-12,8414;8,3412;329,2313
-16,8347;9,2336;328,3358
-23,776;7,9394;329,8625
-16,4416;8,7611;331,8985
-14,4006;8,3982;328,3758
-20,3868;7,936;329,2874
-15,6163;8,5593;327,1662
-19,0449;8,5746;331,6297
-16,1139;8,6586;328,4275
-15,1071;8,3103;329,2165
-21,171;7,6425;330,7726
-25,5288;7,9557;329,8726
-11,9974;8,8039;327,8279
-14,9799;8,7039;327,5904
-15,7739;8,69;329,4933
-14,8945;7,8261;330,6652
-22,4516;7,749;330,1601
-18,6871;8,7245;330,2151
-19,0357;8,6935;329,3581
-18,0144;9,2828;329,4292
-16,1816;9,1805;329,6285
-18,2557;8,8969;331,1976
-13,1254;8,3999;328,2822
-13,635;8,5754;327,4781
-20,0558;8,2837;327,8381
-21,3313;8,1139;328,7533
-15,5003;8,4929;330,4106
-16,2664;8,6986;327,0019
-16,7066;9,4233;329,6274
-17,2518;9,4048;329,4914
-23,9292;8,0501;329,2565
-19,8318;8,2516;330,0744
-17,3684;9,3441;328,3389
-18,6493;9,0256;327,3897
-24,3791;7,7906;330,3781
-17,1004;8,8053;332,0488
-19,4385;8,4748;328,5349
-15,8296;58,9696;331,0562
-6,6572;23,5772;328,2096
-24,3698;51,6868;332,0552
-5,4525;26,0188;328,6289
-4,6724;34,106;329,4332
-6,8923;21,3851;328,0117
-10,0917;13,3511;327,0563
-17,2146;11,2937;326,37
-17,4209;62,2939;331,9115
-9,1136;33,5168;329,3451
-14,8773;42,1209;330,4708
-22,1584;55,0818;331,5118
-5,3143;28,0044;328,7782
-25,123;45,0365;331,6568
-11,9193;30,9862;328,9508
-24,4447;63,0992;331,8223
-6,6673;46,0139;330,3582
-15,4922;20,9598;327,432
-21,2311;51,7392;331,42
-8,7954;21,8273;327,5195
-21,5354;41,9813;330,7025
-27,7409;10,6745;328,6784
-26,3444;12,9934;327,4425
-13,3535;19,7595;327,6097
-6,2257;40,48;329,8322
-19,0695;44,0618;330,904
-11,9673;46,2858;330,4254
-19,2262;9,7822;326,6919
-14,6521;32,1257;329,1502
-25,0464;55,5324;332,0853
-14,7309;10,0503;325,9706
-4,1151;26,3681;328,8359
-20,0241;62,2493;331,6679
-15,0911;24,6054;327,8333
-21,6055;61,2451;331,4174
-15,911;54,007;330,7114
-20,7853;48,3323;331,2844
-10,3407;18,3138;326,8393
-15,6332;10,5677;325,8688
-7,6798;43,4401;330,0547
-19,4448;40,9413;330,379
-11,4964;18,9985;327,3084
-9,3192;29,7542;328,7719
-7,7439;25,075;328,1484
-26,3388;38,701;330,5769
-11,819;15,1993;326,2634
-12,6687;23,3572;328,0639
-29,3809;16,2098;327,6475
-10,6118;22,4436;327,5422
-16,3802;10,3519;326,2397
-18,5191;47,0159;330,9674
-28,1283;33,6835;329,0704
-12,1634;38,0412;329,8665
-14,8473;50,9378;330,6733
-3,1766;29,0606;329,1968
-22,7182;9,3415;327,4924
-29,536;21,7377;327,1678
-11,3797;13,108;326,582
-25,7988;58,7409;332,0047
-13,885;12,791;326,1944
-24,8558;48,5009;331,9742
-15,9768;17,4853;327,0838
-25,5469;33,1379;328,8951
-14,2197;47,7197;330,5906
-29,0205;30,5682;328,8593
-14,1844;16,3174;326,9966
-22,7715;59,817;331,5364
-15,1064;61,9373;332,0142
-17,7613;25,891;327,6929
-23,1519;28,4803;327,9166
-22,753;49,9652;331,6202
-8,7972;41,9069;329,9019
-11,2834;43,2707;330,2151
-7,4856;48,5385;330,3066
-19,9182;53,414;331,2138
-29,1834;19,1718;327,265
-29,2204;24,6198;327,1726
-20,9893;16,8576;326,3313
-9,4678;36,9471;329,7507
-29,0329;13,4474;328,1772
-26,4388;19,1763;326,8534
-9,413;50,03;330,1574
-23,7827;14,8045;326,4303
-25,9603;29,7009;328,1765
-11,9254;55,3419;330,4609
-27,2013;36,0844;329,9258
-12,7154;12,555;326,1128
-13,2748;58,0894;330,7563
-20,0827;34,3884;329,3901
-23,2059;53,5959;331,7781
-12,6865;41,0943;330,0989
-14,6536;35,7354;329,6499
-12,9487;60,9002;331,8856
-11,8745;34,6916;329,5282
-18,5469;15,5;326,6093
-9,5182;56,3225;330,6859
-17,4404;33,2501;329,2735
-17,4104;52,0838;330,9155
-23,7239;21,3822;326,7197
-10,0959;53,2267;330,2358
-17,485;29,6405;328,3887
-12,1728;27,0894;328,3157
-22,0206;38,7829;330,2657
-10,9088;58,9134;331,1371
-15,2039;12,9668;326,6158
-10,2346;16,601;326,8167
-9,6029;15,9191;327,0723
-16,4787;14,2423;326,7364
-21,252;13,7208;326,2282
-8,7478;46,6481;330,3779
-18,2004;18,8287;326,7658
-4,7464;41,8866;329,9947
-17,3111;36,7712;329,8036
-19,0238;50,2063;331,1231
-2,9481;35,7867;329,6658
-26,5578;22,6126;326,9351
-19,7778;37,7606;330,0328
-17,1972;56,972;330,8566
-23,4064;43,279;331,1263
-18,5761;59,7361;331,3041
-8,2965;18,0348;327,4167
-26,5653;15,9517;326,9602
-6,2424;44,3234;330,1997
-6,9483;35,571;329,6189
-12,009;10,1028;326,9058
-7,0422;28,6722;328,6888
-18,0189;22,2661;327,1695
-8,3658;19,4076;327,4531
-6,5653;32,1482;329,1917
-9,7312;26,0241;327,9474
-24,8166;36,4517;329,6521
-3,5015;38,8121;329,8262
-20,0704;58,1604;331,1907
-9,8698;44,8836;330,2918
-8,3731;20,5788;327,5484
-12,7865;15,6693;326,8268
-21,2102;56,615;331,2742
-24,0428;11,5928;327,0506
-7,6971;38,8193;329,7629
-13,3242;53,0932;330,4518
-20,7344;23,5914;327,0126
-20,9133;11,1996;326,4355
-16,1463;45,81;330,7747
-23,4589;24,8623;327,1126
-2,4727;32,7819;329,4423
-24,1058;56,9975;331,7393
-4,3637;30,9425;329,2513
-20,4385;27,1804;327,7818
-21,0638;45,238;331,0988
-20,9139;20,1412;326,5624
-16,982;43,0984;330,6802
-16,6055;48,9755;330,7655
-10,2231;40,1145;329,9222
-22,9402;32,0353;328,6864
-14,5537;55,9956;330,5823
-18,7615;12,5246;326,4039
-22,5611;35,4414;329,6663
-26,114;26,2476;327,2714
-8,1332;53,7422;330,3644
-5,276;37,4091;329,7217
-11,3241;51,3337;330,3248
-12,6051;49,5032;330,4871
-20,2347;30,8401;328,5242
-18,616;55,2034;330,978
-23,7406;18,0139;326,4618
-13,7362;44,5919;330,5465
-13,279;10,3268;326,4108
-14,7798;28,3651;328,3081
-10,58;48,1363;330,3916
-23,5196;58,5377;331,6298
-25,6024;41,5978;331,1736
-7,5937;51,042;330,15
-22,9909;46,7487;331,4272
-5,8378;23,756;328,4015
-23,9946;39,8386;330,5937
-14,764;39,0224;330,021
-28,9126;27,5861;328,1182
-26,1175;9,2787;328,4592
-25,3683;60,8792;331,7882
-17,2111;39,9532;330,2009
-25,1313;33,9853;332,0181
-11,3717;45,2983;338,9489
-5,0863;24,6752;330,5251
-9,7651;13,6449;331,0562
-18,1267;13,6055;332,6162
-2,4365;37,0444;335,5491
-7,3021;47,8593;339,921
-21,3584;11,1436;330,9213
-6,9208;50,8972;332,2847
-21,5023;8,6711;331,4108
-28,5616;31,2084;330,402
-13,564;53,7863;337,3324
-11,5083;26,238;338,5361
-14,004;31,9143;337,113
-18,6257;62,8032;332,519
-7,898;41,9293;340,9048
-15,0619;9,4344;332,5464
-6,4553;23,5488;333,0454
-16,3896;60,724;333,6973
-20,2439;27,1136;332,9363
-15,4265;48,3812;336,8631
-13,5825;28,0385;337,2481
-8,4908;27,5408;340,9067
-9,59;58,7813;335,5004
-22,9696;41,3558;333,413
-19,6395;61,0353;333,3351
-4,3685;41,3433;340,8223
-12,1749;48,2319;338,298
-16,6448;27,2634;335,1138
-10,7939;34,993;339,3826
-9,0662;16,833;331,4925
-24,7778;30,6804;331,7045
-15,8714;63,4889;333,5292
-6,1476;22,2885;329,6148
-3,2621;39,6945;339,6384
-10,9778;12,2825;333,1081
-17,7233;16,857;332,838
-26,6176;9,478;329,9059
-5,4117;44,7373;334,5815
-1,7491;33,1684;334,9391
-21,1581;48,302;334,3397
-18,9803;53,3306;335,336
-8,6275;45,2085;340,3
-19,4553;37,1943;334,9407
-7,0299;48,5172;335,7781
-20,6556;51,5983;334,5089
-7,2975;52,5648;335,5087
-8,7809;57,7395;337,6996
-7,5331;31,0597;341,5076
-15,7398;56,472;336,2392
-10,6814;30,9989;339,3422
-19,8195;57,7599;335,3264
-24,3773;64,1554;331,8565
-5,9075;25,2722;337,2663
-8,833;58,4135;332,5509
-13,0352;13,8791;335,7925
-10,0107;23,9884;339,6202
-11,2261;9,762;329,6718
-28,8189;24,4048;329,4071
-21,2097;30,3548;333,0909
-12,8504;63,1315;333,9147
-24,3007;47,3132;332,8717
-10,2872;15,884;336,0938
-7,7387;56,0642;335,395
-10,9519;42,3517;339,3453
-23,1231;57,5283;333,7854
-9,9189;15,4252;334,574
-19,0277;11,0154;332,4305
-9,0165;15,1137;328,5824
-2,6657;32,3471;339,1239
-19,3587;9,1046;332,5981
-16,0213;10,0628;333,1381
-11,011;60,9415;335,7439
-2,9199;35,9725;339,5104
-1,7832;30,0973;331,4718
-24,8415;62,7034;332,6248
-24,558;54,675;333,1317
-21,6617;63,567;332,4904
-2,884;29,7487;334,7149
-22,4435;23,7459;331,2937
-7,7172;22,0517;336,2012
-16,1806;51,9265;336,6386
-21,8113;54,4941;334,323
-29,3509;19,8534;328,7876
-12,934;9,1787;330,9913
-3,8401;37,457;341,1728
-22,2876;36,6474;333,453
-6,2486;47,5166;331,8021
-6,3118;46,2565;339,047
-25,3166;57,8996;332,7262
-15,0746;19,7339;335,1245
-17,5917;30,7687;334,9642
-13,3763;18,3321;336,7638
-13,3649;50,9256;337,8256
-17,9675;34,2771;335,3593
-14,9479;23,775;335,636
-10,4499;61,2661;333,3573
-15,2842;12,14;334,699
-18,6231;23,8062;333,2344
-4,3036;27,0164;334,763
-18,3369;46,8291;335,5875
-1,9074;38,3737;331,4695
-7,3705;50,5204;339,2038
-10,6813;38,6605;339,5091
-7,4423;38,3943;341,28
-14,4858;42,3383;337,5476
-26,125;22,8573;329,8614
-13,3859;11,0969;332,9618
-20,9397;39,7623;334,5095
-3,7683;26,7974;330,6807
-25,0461;60,6399;332,9023
-9,0282;18,6719;335,3087
-17,4238;54,9042;336,2006
-16,4448;38,2358;336,4794
-16,8156;44,5378;336,4317
-20,6727;56,2529;334,9161
-24,4067;12,2474;329,6421
-11,8217;16,8222;337,2928
-22,6218;59,5636;333,8914
-17,7528;40,9762;335,9291
-4,2447;29,5359;340,382
-14,2635;11,8589;333,8997
-11,1795;20,4399;338,6293
-7,5366;34,7077;341,4781
-11,9202;13,1537;334,6912
-3,6043;41,8443;331,9587
-14,4493;58,4154;335,131
-20,7139;14,2653;330,9271
-21,3483;20,5828;331,0749
-21,9585;44,8706;333,9159
-17,7124;20,4873;333,1006
-18,029;50,089;335,7212
-9,4447;48,2749;339,6635
-29,2223;16,1522;328,6385
-7,4535;51,3093;339,6084
-8,1602;22,7338;338,4918
-24,4575;26,9352;331,138
-12,1091;56,2838;337,1662
-24,4138;8,7602;330,3437
-28,4398;12,8433;329,0846
-15,5977;16,1126;334,5826
-10,4424;11,1727;328,2018
-16,1311;13,4061;334,2424
-1,2659;34,7146;331,7388
-3,2596;33,7674;341,0785
-13,4721;39,5373;338,1728
-7,6796;18,6199;328,7572
-24,8878;37,4966;332,2945
-12,5115;22,1771;337,3915
-19,5646;43,1562;335,1319
-17,2293;11,3669;333,7044
-25,2429;19,4685;329,587
-14,0582;45,6851;337,7004
-13,6679;61,0196;334,861
-28,627;27,6109;329,7418
-7,6049;55,3496;332,4398
-17,8887;58,8789;334,7625
-14,3636;35,6469;337,5226
-7,1097;53,8366;338,6185
-4,4643;43,1836;338,4513
-9,2161;19,2014;337,3079
-8,7632;55,4605;338,7715
-5,4708;44,5814;340,4389
-20,7571;17,4614;331,0438
-21,7707;61,0656;333,8017
-7,9139;20,1128;331,9497
-6,4511;26,1016;339,496
-10,5145;51,0552;339,0153
-24,4939;15,9289;329,4879
-28,2522;34,4208;330,6739
-3,2639;40,5524;335,3901
-17,375;9,5955;333,2465
-4,2148;28,6095;338,0879
-11,374;58,6133;336,2248
-25,0609;43,4377;332,5299
-25,9135;39,5688;331,9628
-21,4656;33,6634;333,5356
-9,9493;53,7056;338,7338
-14,1168;15,0218;335,9485
-23,931;51,2555;333,0088
-27,5107;8,3058;329,647
-25,8856;8,4769;328,6846
-23,9446;8,4698;328,0656
-21,8152;8,4083;327,6796
-19,9947;8,7112;327,2785
-18,2877;9,1567;326,7456
-17,1152;9,1507;326,3413
-16,722;9,1084;326,248
-16,3302;9,0581;326,1965
-15,7288;8,9809;326,2271
-14,9899;8,9076;326,4465
-14,1775;8,8693;326,7951
-13,0874;8,9052;327,1706
-12,0849;9,0099;327,3467
-11,4165;9,0979;327,42
-27,4925;8,3499;329,7484
-25,8175;8,0984;330,1385
-24,3473;7,8561;330,4779
-22,6193;7,7407;330,9233
-20,9421;8,0919;331,467
-19,5068;8,6133;331,9542
-18,3121;8,8995;332,3145
-17,2266;8,8809;332,5723
-16,3729;8,7118;332,6264
-15,5394;8,3994;332,2866
-15,0984;8,1401;331,6571
-14,471;7,928;330,6075
-13,201;8,2405;329,9795
-11,7778;8,8606;329,2135
-11,3376;9,0853;327,5092
-27,5281;8,331;329,6315
-28,6374;9,7353;329,4147
-29,8636;11,5657;329,106
-30,7868;13,7206;328,6855
-31,1926;16,1849;328,2052
-30,9594;18,7321;327,8429
-30,3488;21,3646;327,784
-29,892;24,0868;328,198
-29,9601;26,8785;328,8016
-30,4428;29,5368;329,2279
-30,2873;32,2586;329,7052
-29,1443;34,5373;330,2608
-27,8387;36,8858;330,8472
-26,8706;39,4688;331,4061
-26,2867;42,1903;331,8985
-25,8906;44,8979;332,2009
-25,4948;47,5539;332,2523
-25,2992;50,2503;332,3048
-25,4711;52,8812;332,49
-25,9138;55,484;332,5315
-26,3204;57,9739;332,3152
-26,3321;60,3423;332,1462
-26,0923;62,1931;332,0886
-25,7098;63,7534;332,0719
-25,153;65,0429;332,08
-22,3399;64,5926;332,1799
-20,2318;63,1398;332,2149
-17,9952;63,4731;332,228
-16,0007;63,9014;332,3307
-13,9004;63,469;332,5347
-11,9294;62,3623;332,621
-10,3384;60,9814;332,4457
-8,9812;59,1143;332,0256
-8,1345;56,9399;331,4857
-7,5741;54,6315;330,977
-7,0098;52,2909;330,6229
-6,408;49,8512;330,468
-5,8018;47,3489;330,513
-4,9838;44,91;330,5605
-3,7838;42,6163;330,4281
-2,5652;40,4111;330,2568
-1,6354;38,1052;330,1756
-1,0569;35,5467;330,0948
-0,9677;32,9279;329,9217
-1,4717;30,4695;329,6691
-2,4539;28,3314;329,3751
-3,5217;26,5537;329,0842
-4,6371;24,7859;328,7714
-5,7428;22,8928;328,4509
-6,7627;20,7541;328,1468
-7,7827;18,1683;327,8342
-8,7754;15,4709;327,5523
-9,6548;13,1463;327,4303
-10,3615;11,3858;327,4506
-11,3324;9,0496;327,5656
