"...1";"...2";"...3"
-6,0212;-1,1249;317,49
1,0691;-1,7325;316,4254
-0,4003;-1,4456;315,9874
-5,1352;-1,8463;317,1114
-1,7602;-2,0189;316,5214
-2,8493;-2,9485;317,928
-0,771;-2,1277;316,7134
-3,1052;-3,014;317,9707
-2,3627;-2,6887;317,5159
-4,087;-2,4692;316,9034
-0,4161;-1,8098;316,2448
-3,6991;-2,8996;317,6957
-1,0964;-2,2457;316,8604
-2,4146;-2,6555;317,4129
-2,0106;-2,5675;317,4046
-3,7382;-2,5889;317,1292
-0,7799;-1,7214;316,1454
-1,8503;-2,5054;317,3114
-2,6005;-2,5328;317,121
-4,0823;-2,3984;316,8147
-4,4785;-2,3771;317,2943
-2,6128;-2,6408;317,3347
-3,6281;-2,0824;316,5571
-2,5827;-1,7248;316,4275
-5,26;-1,7755;317,262
-0,0274;-1,8546;316,3311
-0,7567;-2,0963;316,6604
-0,9927;-2,1039;316,6231
-4,938;-2,1474;317,1231
-3,0886;-2,9341;317,8151
-0,2823;-2,0508;316,6366
-3,2835;-2,3103;316,7678
0,4115;-1,9105;316,4546
-3,8832;-2,7301;317,3664
-0,6449;-2,1528;316,7795
-1,2423;-2,335;317,0166
-4,6128;-2,3665;317,0979
-5,3401;-1,6457;317,336
0,6893;-1,7795;316,3051
0,3701;-1,9337;316,4887
-1,4466;-2,3993;317,1176
-2,5928;-2,8713;317,8623
-4,7993;-2,2508;317,0775
-3,0027;-2,4848;317,0381
-2,6895;-2,2846;316,7936
-2,1968;-2,3135;316,8156
-1,5875;-2,4145;317,1073
-3,2743;-2,6783;317,3425
0,043;-1,9151;316,4298
0,7943;-1,8092;316,3654
-2,0561;-1,7224;316,3632
-3,1626;-2,115;316,6609
-2,2015;-2,6518;317,5069
0,3106;-1,8756;316,3926
-1,7181;-2,3991;317,0117
-1,8531;-2,3576;316,8933
-4,4922;-2,258;316,8628
-3,5114;-2,4598;316,9466
-1,319;-2,071;316,54
-1,371;-1,6841;316,2233
-5,4181;-1,5423;317,392
-3,2875;-2,9415;317,7447
-2,3695;-2,0331;316,5762
3,2936;24,0573;318,0726
9,1441;0,5627;321,0321
