"...1";"...2";"...3"
-38,1199;11,8796;332,7062
-7,4991;11,6933;329,7139
-20,6862;10,5501;325,1252
-35,7537;11,1051;332,408
-23,4242;10,9435;328,9105
-16,8938;10,0984;334,0425
-17,4714;10,0627;329,1875
-18,7945;10,0286;334,7487
-18,3826;9,9003;333,0046
-31,0516;11,832;332,1637
-19,1431;10,1581;326,6523
-24,8831;11,8974;334,2118
-12,8794;10,2567;331,4972
-20,1789;9,9628;332,5982
-14,9494;10,2657;332,5875
-28,2454;11,9187;332,2295
-21,0839;10,2187;326,5225
-13,2281;10,0994;332,6644
-23,3833;10,9082;331,5399
-31,7349;11,5814;332,1077
-31,0424;11,6043;332,9499
-21,9672;10,6423;332,3577
-31,9416;11,6402;331,1031
-29,102;11,5898;329,6711
-35,1602;11,4156;332,9927
-17,1708;10,5137;327,0466
-10,9021;10,4727;331,5918
-19,2104;9,8371;328,6762
-34,4896;11,1439;332,6945
-20,525;10,5152;334,3027
-12,6325;10,4685;330,3648
-28,8129;11,823;331,3909
-13,9962;10,637;328,416
-27,5671;12,0851;333,2202
-15,892;10,2305;329,8004
-14,6142;10,3425;331,3928
-32,1521;11,3194;332,4478
-36,4105;11,4456;332,7298
-8,8636;11,3755;330,1279
-12,7918;10,6425;329,2327
-16,3221;10,2418;331,4327
-15,1778;10,2386;333,4819
-33,5676;11,1736;332,5723
-25,7803;11,1032;331,4276
-25,9965;11,5151;330,7192
-23,4983;10,8875;330,2473
-18,0144;9,9501;331,1896
-25,1498;11,4361;332,7383
-10,7642;10,8554;330,4713
-10,6847;11,1324;329,477
-26,5279;11,9805;329,2567
-29,4959;12,0868;331,0591
-16,6244;10,1424;332,8917
-15,3854;10,6647;327,5613
-19,7171;10,0051;330,7279
-21,3264;10,5651;330,2392
-33,4145;11,0892;332,3219
-28,4576;11,7193;331,704
-21,2303;10,2378;328,5428
-23,6172;10,9258;327,718
-36,66;11,5933;332,8681
-22,4944;11,3474;334,1746
-26,1844;11,7182;329,9743
-17,1477;70,4203;324,509
4,1278;28,408;326,921
-42,8898;62,3704;325,6694
6,0084;32,0943;326,9335
7,8419;43,5819;326,2773
6,32;24,3299;328,3304
-2,1515;14,8107;328,5102
-20,0928;14,239;323,9991
-18,0185;76,4027;326,5304
-5,4461;42,3441;323,608
-20,2116;51,1534;322,9247
-32,7057;66,9945;325,049
5,4715;35,0861;326,6092
-45,9513;52,9444;325,825
