"...1";"...2";"...3"
-46,4303;37,1449;320,2643
-19,2704;39,0295;319,3282
-20,8541;37,8695;319,044
-43,3928;36,3955;320,5763
-26,3726;35,8599;320,0226
-22,9975;36,482;324,0713
-23,3856;36,6108;320,4787
-24,8306;35,8405;323,6195
-24,4573;36,3554;322,5802
-36,2392;35,4131;321,7655
-22,704;37,1388;319,5342
-30,3764;35,3005;321,9591
-20,2564;38,0429;321,7265
-25,8401;36,1225;321,9153
-21,5618;37,4717;323,2418
-33,361;34,6884;321,6958
-22,6492;37,1335;319,3728
-19,9394;37,8924;323,3567
-28,3449;35,5501;321,0416
-37,3324;35,8395;321,2756
-35,9409;35,1713;322,5877
-27,5349;35,9877;321,411
-37,7284;35,8405;320,3754
-33,3779;35,7744;319,7876
-40,4201;36,2665;322,9389
-22,5444;37,2125;319,6585
-19,2292;38,4031;321,3302
-24,2272;36,153;320,2029
-41,084;36,2164;321,8195
-26,403;35,9054;322,9459
-20,5386;37,7589;320,6862
-33,3086;35,1339;320,7957
-21,4129;37,5531;319,7846
-32,7992;34,8373;321,8925
-22,5248;37,0057;320,7507
-21,6046;37,4614;321,8403
-37,2641;35,9287;322,566
-43,8543;35,9623;321,288
-19,377;38,572;319,5905
-20,8343;37,7009;319,9461
-22,7829;36,9182;321,7625
-21,4608;37,1934;324,7515
-39,3336;36,3708;322,3163
-30,5965;35,1383;321,1193
-30,0369;35,254;320,709
-27,6093;35,4961;320,6713
-24,0504;36,2417;321,4915
-30,4122;35,2589;321,4212
-19,691;38,0711;320,281
-19,9774;38,0281;319,5696
-29,9783;35,2965;319,4424
-34,1625;35,4236;320,4101
-23,0495;36,8644;322,9744
-21,9577;37,4078;319,6879
-25,2494;36,094;320,9768
-26,3207;36,1427;320,5231
-40,12;36,3931;321,1039
-33,2106;34,8603;321,2786
-24,8171;36,0222;320,0721
-25,7172;36,0873;319,225
-42,8143;36,1016;322,6014
-28,1473;35,6689;322,3456
-29,7059;35,353;320,0856
-20,1941;60,5586;322,6885
-15,8992;47,0315;321,5444
-33,3083;55,0414;321,2399
-15,531;48,1688;322,0535
-14,8761;51,2518;323,1179
-15,7359;46,736;321,4938
-18,2081;41,8272;319,8941
-23,1446;38,9677;318,8358
-20,3728;62,2452;322,8566
-19,3505;50,8106;321,6422
-24,2459;53,7973;321,2908
-28,1726;56,6774;321,6218
-15,7779;48,8136;322,1774
-36,0691;53,698;320,9385
-21,9942;49,6312;320,4647
-26,1007;59,9601;322,2297
-13,0792;56,3304;324,4597
-24,8603;44,6079;319,1373
-28,8547;55,8365;321,4348
-17,6312;45,8132;320,7729
-31,8067;52,8921;320,8299
-43,9029;38,4284;320,2136
-40,3772;39,385;320,1344
-21,9394;44,3032;319,3758
-14,6549;54,0621;323,762
-28,6443;53,8822;321,0689
-20,2951;55,5519;322,4482
-27,1246;37,102;318,3268
-24,6586;49,9388;320,043
-32,5585;55,6848;321,3406
-20,2651;38,5932;318,9893
-14,3931;48,7698;322,5674
-22,5042;62,1053;322,6672
-24,9125;46,4538;319,2878
-24,2374;60,7664;322,2402
-22,1778;58,0212;322,2948
-29,6363;54,9634;321,251
-18,1782;43,8941;320,1433
-20,6077;38,6534;319,0314
-15,3027;55,155;323,7111
-29,3382;52,7814;320,7651
-19,7288;44,1442;319,9386
-19,5791;49,1978;321,1764
-17,4518;47,3592;321,2582
-38,1923;50,9927;320,5172
