"...1";"...2";"...3"
-24,9245;-18,686;344,6636
-16,127;-19,3377;345,5305
-18,4074;-19,0675;344,6121
-23,5984;-19,027;344,8655
-20,2308;-19,0268;344,9508
-21,8765;-19,1912;346,1603
-19,0407;-19,3116;345,1156
-22,2988;-19,3601;345,959
-21,0585;-19,0248;345,7286
-22,8628;-19,0738;344,7528
-18,4881;-18,9824;344,5618
-23,6298;-19,2461;345,3449
-19,1203;-19,1634;345,8999
-21,3044;-18,9858;345,4634
-20,417;-19,1345;346,0625
-23,1296;-19,0866;344,852
-18,9654;-19,0085;344,6595
-20,122;-19,1018;346,2258
-21,6863;-19,0764;345,0582
-22,5423;-19,1979;344,8396
-24,2289;-18,8488;344,6609
-21,7229;-19,0416;345,2259
-21,5757;-19,0547;345,0485
-20,244;-19,046;344,9741
-24,9162;-18,4387;344,5221
-17,9583;-19,1529;344,7192
-18,5709;-19,0476;345,7807
-19,3791;-19,1585;344,8894
-23,7461;-18,9338;344,7463
-22,3372;-19,355;345,7056
-18,2291;-19,238;345,6162
-21,7896;-19,1166;344,9403
-17,4515;-19,4543;345,3306
-23,7988;-19,1206;344,9969
-18,8232;-19,3859;345,4168
-19,4497;-19,2166;345,8146
-23,8639;-18,7794;344,6427
-24,4267;-18,8701;344,6687
-16,805;-19,4199;345,5379
-17,4919;-19,4122;345,5649
-19,7905;-19,1907;345,6806
-21,4091;-19,1005;346,2784
-23,7651;-18,8201;344,6666
-22,0738;-19,1852;344,9255
-21,3888;-19,0432;344,9779
-21,0113;-19,0375;345,0231
-20,0576;-19,1554;345,4482
-22,7898;-19,2662;345,0514
-17,6986;-19,261;345,6314
-16,8715;-19,3853;345,5894
-19,934;-19,0619;344,9138
-21,3229;-19,0347;345,0439
-20,7607;-19,0795;345,9345
-17,5526;-19,3093;345,0258
-20,3382;-19,1144;345,1927
-20,6286;-19,0618;345,0579
-22,872;-19,214;344,9481
-22,4249;-19,1757;344,8213
-19,8327;-19,0411;344,8695
-19,4198;-19,036;344,781
-25,0354;-18,417;344,5766
-22,9372;-19,3889;345,5214
-20,6899;-19,0369;345,0055
-15,6648;6,2083;346,0598
-6,4781;-12,7221;346,0964
-38,5518;10,0781;347,481
-4,94;-11,3457;346,0445
-2,0073;-6,2923;344,8373
-5,7557;-14,6461;347,2715
-12,8873;-18,753;345,8439
-16,6868;-17,8406;344,0233
-18,8983;6,8041;346,2743
-9,2067;-5,1334;343,156
-17,9974;2,3295;344,0107
-30,891;8,5212;346,8224
-4,7476;-10,0092;345,6882
-38,2779;8,2554;346,5361
-12,431;-6,006;342,3771
-29,2564;8,6009;347,0346
1,4496;2,6104;345,211
-14,4281;-12,1334;342,1093
-30,7321;7,9614;346,3183
-8,9374;-13,0648;344,9672
-30,7161;5,4507;344,5834
-25,055;-16,4804;343,8941
-23,7459;-15,2773;343,2258
-12,3953;-13,2753;343,1565
-1,269;-1,3971;344,9469
-26,6828;5,1279;344,6149
-11,4965;3,3859;344,8064
-18,841;-18,6802;344,4088
-15,9075;-4,3331;341,7231
-38,5316;10,6199;348,3415
-15,7992;-18,7536;345,0111
-2,2256;-11,571;346,8594
-22,9904;7,3363;346,4624
-14,6697;-9,6794;341,7573
-25;7,5934;346,4861
-17,7634;5,9475;345,6169
-30,4081;7,1;345,6416
-10,6119;-14,9922;344,8882
-15,9565;-18,3542;344,6095
-2,1027;0,9929;345,3099
-26,1536;3,9628;343,788
-11,1533;-14,12;344,1636
-9,4876;-7,5769;343,478
-7,8314;-11,124;344,9799
-36,2756;6,3277;345,1972
-12,3106;-16,5933;344,8628
-12,0642;-11,0858;342,7165
-27,6403;-11,5567;342,3776
-10,2455;-12,1957;343,8691
-16,7796;-18,3318;344,3249
-25,639;5,7371;345,1001
-33,2707;2,2015;342,8007
-13,0386;-1,042;342,6772
-16,7278;5,2976;345,2911
-0,9182;-10,3048;346,5172
-20,4173;-18,5406;344,6675
-29,7816;-7,1441;342,0219
-13,3004;-18,1575;345,358
-37,491;10,7705;347,8886
-14,1137;-17,4503;344,5891
