"...1";"...2";"...3"
-2,6715;-5,7049;366,0861
4,6905;-9,6989;365,1837
2,3638;-8,477;364,0415
-2,0722;-5,9578;366,0017
1,2852;-7,7185;365,2238
2,1633;-8,2219;367,4448
2,9212;-8,4628;365,4969
1,5942;-7,9981;367,5855
2,0985;-8,1268;366,9403
-0,9468;-6,2989;366,779
2,6108;-8,5954;364,6453
-0,1986;-7,1593;367,7382
3,6428;-9,0672;366,4114
1,6577;-7,9189;366,8428
2,936;-8,6362;366,8991
-0,6622;-6,627;367,187
2,1114;-8,3577;364,4923
3,3469;-8,7611;367,0134
0,7957;-7,4993;366,5546
-0,984;-6,2829;366,3489
-1,4712;-6,1481;367,694
1,092;-7,686;366,8268
-0,7066;-6,544;365,4876
0,1205;-7,1197;364,9134
-2,3775;-5,7006;367,5914
3,132;-8,8748;364,7818
4,0973;-9,2035;366,3937
2,4529;-8,2488;365,3443
-1,9369;-5,9605;366,8189
1,1632;-7,8068;367,4949
3,9115;-9,2448;365,8565
-0,2306;-6,7854;366,0789
3,8033;-9,3275;365,1953
-0,781;-6,6788;367,6379
3,2694;-8,708;365,706
3,2593;-8,8637;366,3223
-1,5299;-6,0374;367,3874
-2,5404;-5,8669;366,7322
4,6314;-9,618;365,4302
4,0339;-9,4134;365,4003
2,8954;-8,5544;366,3162
2,5826;-8,4524;367,4008
-1,7312;-5,9472;367,1017
0,1617;-7,1688;366,598
0,4015;-7,1885;365,9856
1,052;-7,4858;365,9364
2,5101;-8,2671;366,2461
0,0124;-7,1835;367,1755
4,2926;-9,4377;365,7984
4,4697;-9,6738;365,3669
0,6181;-7,5315;364,7928
-0,2312;-6,8307;365,6035
2,5443;-8,3707;366,9135
3,5205;-9,1639;364,9585
2,0854;-8,0166;366,1204
1,6507;-7,7711;365,9709
-1,4793;-6,2595;366,2167
-0,4087;-6,7061;366,6617
1,8926;-7,9819;365,2494
1,4038;-7,988;364,5932
-2,6367;-5,5863;367,2781
0,4836;-7,6367;367,5448
0,5858;-7,3028;365,3416
7,1734;12,1958;364,5554
8,9803;-4,0699;364,4834
-5,1511;12,0533;364,4295
9,5123;-2,9546;364,5335
10,0748;0,831;364,6363
9,7674;-5,5488;365,1138
6,3717;-8,1638;364,9476
2,7982;-7,5629;363,7061
6,1832;13,234;364,6833
6,3977;1,6349;364,0782
2,9505;6,6969;364,3451
-0,6625;12,1336;363,9734
9,2574;-1,8632;364,4045
-7,2698;10,5696;364,4244
4,6151;1,0352;363,8651
0,9073;13,8718;364,2827
13,4633;6,5973;365,4909
3,4549;-3,0238;363,5555
-1,0899;11,3115;363,9162
7,378;-4,2776;363,988
-3,399;8,0561;364,4698
-2,5853;-4,294;365,3047
-1,701;-3,7154;365,0223
4,8566;-4,1548;363,4681
10,9248;3,999;365,0462
-0,7846;8,4238;364,2984
6,9567;7,794;364,6306
1,3484;-7,4298;364,158
2,7206;2,1339;364,0057
-4,55;12,5786;364,3959
4,3933;-9,1138;364,4052
11,1912;-3,3413;365,0801
4,2476;13,5824;364,6052
3,2723;-1,3519;363,7473
2,9724;13,3151;364,3103
5,4609;10,9798;364,2598
-1,6474;10,3815;364,1082
6,5859;-5,7521;364,0661
3,9075;-8,7774;364,104
11,0456;5,7308;365,1349
-1,3316;7,0769;364,4015
5,9253;-5,0291;363,6903
6,338;-0,0702;363,796
7,7549;-2,7799;364,0283
-8,255;7,6811;364,9508
5,8049;-7,0478;364,1774
4,9085;-2,494;363,5273
-3,3063;-1,1238;364,8665
6,2496;-3,4808;363,6596
3,2166;-8,4772;363,9224
0,3886;9,426;364,2012
-7,4556;4,7982;365,2369
4,694;4,3102;364,2832
5,3935;9,9355;364,3173
