"...1";"...2";"...3"
18,8364;24,5749;405,2959
43,1063;23,4143;406,2913
26,8545;26,1293;402,6682
20,2188;24,2654;405,2397
26,8352;24,3526;406,2373
35,6068;21,989;408,8647
31,442;23,7811;406,4017
33,8927;21,6998;410,0194
33,0886;22,1872;408,6488
24,974;23,1601;409,9391
28,7524;25,1048;404,7945
29,2153;21,3254;412,5768
38,1344;23,1418;407,244
31,3903;21,9347;409,098
36,729;22,7778;407,7844
26,4996;21,7663;411,6512
27,2206;25,5135;404,0405
38,9525;22,3332;408,1017
28,5417;22,2626;409,5934
23,9495;23,8296;408,2555
25,7799;21,7881;413,1166
29,874;21,8386;409,7131
22,071;24,5085;404,9799
23,1526;24,77;404,3794
23,7223;22,8708;411,709
30,4375;24,7546;405,1025
40,4967;22,4666;407,5932
29,7876;23,9287;406,493
23,0378;23,7929;408,701
32,1551;21,4017;410,528
37,1549;23,947;406,2825
25,1676;23,6966;408,2575
33,9383;24,7936;405,0426
27,4217;21,2078;412,9945
33,2181;23,8603;406,2725
35,9031;23,3878;407,0099
24,9064;22,3371;411,7073
21,5317;23,6123;407,3521
41,5497;23,3654;406,5091
35,7715;24,6449;405,3575
34,0186;23,1714;407,2185
37,6423;22,2821;408,5719
24,0082;23,1827;410,1522
27,2454;22,3885;410,0725
26,4392;23,5338;408,394
27,7271;23,3705;408,2184
32,2451;22,8303;407,5189
28,2241;21,4744;411,3285
39,4956;23,5725;406,5851
38,2547;24,461;405,5196
24,5716;24,9628;404,7031
24,0154;24,3364;406,5316
34,8267;22,5273;408,0394
32,1643;24,8138;405,0242
30,6227;22,8873;407,9887
29,1364;23,2112;408,1187
22,3289;24,0586;406,7364
26,0032;22,8539;410,1376
28,2379;24,1578;406,324
25,7677;25,384;404,1164
22,5918;23,5426;410,033
30,5432;21,2277;411,403
25,5419;24,3711;406,5049
37,5023;90,2957;404,924
43,5814;40,6545;405,6856
15,1359;83,8219;404,9384
43,6794;44,7845;406,1568
45,9407;57,9151;406,0825
47,1827;35,494;406,0714
43,6877;28,3675;405,7057
27,0276;29,7192;401,6622
36,2638;92,8634;404,9623
38,8942;57,6749;406,2438
31,2224;70,9367;404,6916
19,4959;87,078;404,9283
42,9503;48,5002;406,3404
14,645;77,1061;405,6894
34,2326;55,2686;405,8539
22,7419;93,1963;404,5803
54,6332;74,3557;407,0108
28,3676;43,1164;402,6837
19,925;83,6679;404,6703
39,2738;40,4423;404,3404
19,9734;73,0597;405,4984
17,6385;30,1233;404,763
17,5081;33,753;404,0206
31,5891;40,625;402,4602
49,4459;67,251;407,8298
23,3734;74,6767;404,9538
38,5643;75,5598;406,6801
24,7286;27,3213;402,8759
30,8674;57,8894;405,7708
15,6894;87,5207;405,0509
33,8439;27,1586;403,8032
46,1259;44,1464;406,1864
31,2239;92,423;404,7178
29,0453;47,965;403,7764
27,0276;91,769;404,7505
33,1985;84,7044;405,5785
20,2321;79,9855;404,5935
38,0204;36,2056;403,5107
31,3657;27,6894;403,1481
49,1715;71,4419;407,8927
23,5113;71,0738;405,4693
34,895;38,5057;402,7478
37,4334;52,6651;406,0346
39,7505;45,082;405,3309
14,6725;70,5052;405,8949
36,6845;32,8069;403,2508
32,3052;45,295;403,5994
12,2365;39,4715;405,2169
35,6909;42,8737;403,73
29,0361;27,737;402,4194
24,2298;77,8782;404,5164
14,2174;64,4815;405,9879
35,6061;64,7122;405,4198
33,5391;81,2835;405,7558
45,7347;49,6185;406,1633
21,8922;26,732;403,971
9,9212;48,5866;405,9724
39,9927;29,4229;404,7009
16,0552;90,8023;404,9874
33,3365;30,7364;402,6799
14,5615;80,6651;405,3364
27,9509;38,4871;401,5672
17,4778;63,3141;405,9074
33,4306;77,546;405,8893
12,9476;60,7859;406,202
30,9095;36,1513;401,6315
22,738;90,9328;404,9429
40,7164;93,6655;405,0772
25,8958;50,6811;404,2194
20,1143;56,2774;405,3706
17,2236;82,0559;404,7801
44,2441;69,4098;407,0503
39,0142;71,6037;406,147
53,0943;77,5127;406,7945
23,4947;84,945;405,0583
11,2275;44,3223;405,5345
11,0697;52,644;405,9562
21,8253;38,8112;402,3345
39,7721;62,5171;405,4408
14,4174;35,0647;405,0544
15,0675;43,6315;404,3786
48,1347;79,8084;405,8826
19,3344;36,2113;403,1353
16,8284;58,9487;405,7622
43,7099;86,4344;405,2747
14,4766;67,5364;405,89
36,5021;29,837;403,7177
42,4612;89,7645;405,1381
24,1277;63,0724;406,0238
17,1272;85,718;404,8573
35,38;69,0107;404,8435
31,4123;62,5729;406,1031
45,147;93,6447;404,5559
35,2402;60,1513;406,1468
24,8158;36,2848;401,5472
49,3667;87,6596;405,7883
27,4477;60,5101;405,9141
28,2627;82,9387;405,3814
18,3487;46,2374;403,8191
47,0593;83,8543;405,7889
26,8763;55,6631;405,3116
33,1793;50,1711;404,8822
20,3862;69,4161;405,8177
47,9978;91,1013;405,3069
30,268;31,6482;401,6277
40,3644;33,0372;404,4309
43,364;31,1026;405,3495
27,7225;33,9631;401,1998
22,0811;34,0439;402,2469
48,7795;75,5735;406,8495
24,9088;41,0119;402,2403
55,1874;68,7748;408,9313
27,6378;64,9317;406,0327
23,8495;81,5041;404,6326
49,6069;60,4975;406,8114
14,7468;48,8749;404,9522
23,9174;67,2279;405,9054
32,8082;87,9309;405,0993
17,0201;75,013;405,5183
32,2283;90,6693;404,8738
46,1158;32,1837;406,0177
15,9311;38,6123;404,2034
54,4684;72,3121;407,6768
43,3597;60,1991;405,7736
40,6084;25,754;405,3946
40,4027;50,3073;406,2185
25,1741;45,78;403,1019
44,2479;34,405;405,4902
41,98;55,1818;406,1818
36,4364;47,6102;404,9931
17,5016;67,4348;405,8685
52,6365;64,6385;408,0817
27,5032;89,3215;405,0545
43,8133;73,6017;407,173
42,1323;37,071;404,9442
33,7689;34,4634;402,3981
23,136;88,1815;405,143
20,1404;30,8717;403,5134
44,2424;65,0027;406,3214
38,7875;83,6208;405,5547
22,0691;48,5201;403,7516
22,8861;29,8467;402,8079
28,8345;75,8026;404,6295
19,0521;51,2248;404,6069
47,3977;55,9948;406,1477
17,1416;89,0472;404,9739
44,5301;53,0414;406,1326
23,0124;53,455;404,8267
19,9463;76,629;404,9948
21,6767;43,6105;403,0176
27,2231;72,8117;404,8135
28,553;79,488;404,9789
39,8827;67,1429;405,4419
20,7151;61,0762;405,808
38,0345;86,9533;405,0253
24,9095;31,8343;401,6199
20,7791;65,4409;405,9554
15,9691;54,0789;405,2777
51,6684;84,1511;406,1257
47,8702;62,8345;406,8641
42,9886;81,5199;405,6648
38,3507;79,4042;406,0613
23,8469;58,411;405,5957
27,9863;86,3145;405,368
18,6109;41,1878;403,4256
33,8198;73,7972;405,3125
37,2622;27,1628;404,3833
29,959;52,8888;405,0217
43,5861;77,5803;406,3481
19,193;90,2715;404,9365
14,6625;73,6245;405,8594
52,859;80,5977;406,4738
17,0034;78,6338;405,1001
46,1736;39,2669;406,0175
17,2914;71,317;405,7729
31,44;66,8578;405,508
12,3924;56,838;405,9766
19,589;26,7621;404,5237
17,6192;92,7246;404,7327
27,3381;68,9715;405,4255
18,8564;64,2244;412,1217
36,7182;73,3207;420,6975
49,4628;39,1469;408,6839
44,0292;28,8639;409,4463
27,2522;31,7999;414,7861
55,7956;59,6609;414,6815
47,5475;75,2729;418,6125
24,3165;28,8434;413,243
55,2469;80,1269;409,3065
24,7437;24,3262;413,8248
