"...1";"...2";"...3"
10,7081;-16,3169;366,3548
21,7276;-2,8247;374,0231
16,4379;-7,4879;367,0908
11,8714;-14,8994;367,3261
14,8751;-10,7431;369,3219
14,0431;-11,8803;374,7261
15,5771;-8,5266;370,876
13,6696;-13,5613;374,7008
14,3606;-11,6711;373,4069
12,6404;-15,4213;371,0627
16,3973;-7,9984;368,6934
12,8995;-16,9006;374,3924
16,4088;-6,6289;374,3863
14,0719;-12,451;372,9953
14,9695;-9,0376;374,2286
12,6548;-16,1905;372,6235
16,1869;-8,5471;367,9714
15,2642;-7,699;375,3626
13,6448;-13,379;372,1063
12,9033;-14,502;369,8516
11,8816;-18,0783;373,093
13,6928;-13,3579;372,7868
13,9458;-12,3523;367,6955
14,7959;-10,5448;367,0076
11,0749;-18,6863;371,8166
16,5931;-7,1479;369,3612
17,5999;-5,2128;375,914
15,3017;-9,2577;370,2558
11,7694;-16,1734;369,8592
13,4663;-14,2118;374,2617
17,4352;-5,9882;373,1624
13,5252;-13,4839;370,1174
17,3362;-5,7901;370,8454
12,4382;-17,413;373,7346
15,9172;-7,8228;371,5772
15,759;-7,8722;373,2596
11,9251;-17,2788;372,11
11,126;-16,5469;368,6543
20,8625;-3,6728;374,4478
17,7778;-5,3888;371,8335
15,2971;-9,1148;372,6855
14,2512;-10,3299;375,2129
11,8365;-16,7322;370,9996
13,3397;-14,1818;371,8716
13,8186;-12,8671;370,5453
14,1032;-12,1381;370,8365
14,8973;-10,0956;372,1954
13,0801;-15,4589;373,1418
18,9722;-4,9833;374,3423
19,4563;-4,3139;372,6791
15,0965;-10,2258;367,5441
14,0358;-12,449;368,759
14,6336;-10,4318;373,7041
16,9698;-6,314;370,0131
14,574;-10,8411;371,7013
14,3622;-11,3896;371,1934
12,6862;-14,494;368,7579
13,0288;-14,8162;371,4763
15,0917;-10,0434;369,7345
15,7148;-9,3432;367,6574
10,6581;-18,27;370,5694
13,083;-15,4222;374,2762
14,5174;-11,5736;369,0877
-16,8094;34,8334;360,24
15,3247;14,8641;368,0265
-29,0235;-2,0078;363,2238
14,0258;17,3892;367,102
8,2762;23,8331;363,4743
18,6919;16,6413;370,8613
20,0522;3,4145;371,7084
15,3773;-4,7989;365,5733
-20,0821;32,9183;363,1983
2,9237;12,8976;360,3225
-11,5481;11,4666;358,1671
-22,897;10,2071;360,7094
11,9571;17,5916;365,6287
-30,5978;-9,3558;364,0066
1,6355;6,5774;359,3718
-23,1534;17,5525;361,8383
2,8963;42,8414;360,2903
8,0118;-0,3365;361,3148
-22,6915;7,9633;360,4906
14,0038;9,665;366,3026
-23,4366;-4,0112;361,3259
8,1104;-14,8717;364,2156
6,7253;-12,1622;362,5979
11,2932;2,6512;363,1616
4,0753;31,5365;361,3082
-19,6797;3,8901;359,5989
-7,284;26,2643;358,7195
14,9359;-8,0888;366,2555
-3,3836;2,387;358,2146
-28,8052;0,2126;363,1402
18,0553;-3,5985;369,2524
16,0799;22,5731;368,6708
-21,5432;27,431;362,517
4,5549;0,2818;359,9587
-21,312;23,152;361,2302
-14,708;27,6129;359,0261
-22,5671;5,1361;360,3899
15,6584;6,2878;367,0953
17,3419;-4,0623;367,8968
1,4383;34,5962;360,3189
-19,1948;-0,2154;359,6942
13,6956;4,9042;365,1576
5,8556;10,4244;361,3886
11,9544;11,9932;365,1219
-29,6197;-16,8774;364,5299
16,9359;2,948;367,7918
8,4892;3,9129;361,8278
-0,9892;-12,9286;359,7347
11,5334;6,9146;364,0372
16,7371;-5,2476;366,9229
-18,7036;9,267;359,3182
-24,4031;-16,5039;362,5326
-4,6972;12,011;358,2374
-12,7033;25,6672;358,7502
13,8814;23,9079;366,989
13,8336;-10,2501;366,058
-10,0275;-13,4911;359,1823
19,1342;1,9653;370,3197
-28,1065;3,5758;363,1825
16,9277;-0,7577;367,3712
-30,1837;-5,645;363,7202
11,045;-1,2185;362,6993
-21,0029;-13,8392;361,2961
-11,485;21,8506;358,6056
-20,924;-15,4721;361,2288
13,6954;0,8142;364,4265
-21,6007;17,801;360,748
-17,9583;37,3465;363,8127
-0,2826;-3,7401;358,9967
-11,3509;-11,3007;359,523
-26,0529;1,396;361,8633
-0,5596;27,2809;359,8863
-5,3649;22,6847;358,8012
0,5058;44,56;359,6948
-19,7276;15,0555;359,7649
-5,5507;-12,7468;359,0793
-13,1733;-14,0951;359,5708
6,9408;-7,2821;361,6094
0,1005;16,2186;359,6021
3,5095;-13,8596;361,2512
-2,0894;-11,902;359,4702
-3,7143;40,9575;358,9258
6,7987;-9,8728;362,0472
-16,4451;-13,3487;360,3629
-10,7242;40,3838;359,2413
-26,8851;-17,5433;363,7302
18,1172;0,1495;368,9729
-14,1012;39,9863;360,4358
-14,8531;-5,8932;359,4379
-25,895;3,8008;361,914
-7,0457;15,5102;358,2687
-7,0572;4,705;357,8116
-15,5198;41,5395;364,1634
-1,7561;8,8862;358,6305
10,724;-4,6694;362,7388
-8,4608;46,5767;360,9375
-9,1067;-1,789;358,3423
-16,3457;20,2344;359,1643
-1,8743;-10,4547;359,3779
-6,7852;42,7961;359,0882
-4,7321;-3,3237;358,5091
5,2939;5,0533;360,4115
-22,3681;-7,5709;361,237
-12,0615;44,9641;362,7949
15,709;-1,7787;365,806
17,6436;5,8532;368,9743
19,036;6,4798;370,5719
13,6437;-2,5976;364,1236
10,1919;-7,6893;363,308
-1,0103;37,9456;359,4412
7,5176;-4,2573;361,1975
6,0632;38,1466;361,8753
-12,6931;0,3253;358,3977
-19,1009;12,5486;359,4725
9,8554;30,3478;363,9931
-7,2526;-12,6636;359,1244
-17,8334;-3,7157;359,6561
-16,8808;28,874;359,5919
-27,26;-6,931;362,8543
-19,1127;29,1432;360,5654
19,253;11,4572;371,3413
2,4948;-11,6618;360,6883
3,8226;40,5995;360,7901
4,4161;20,1342;361,4818
20,5695;-1,7468;372,4591
9,2853;13,973;363,6367
3,8258;-3,8997;359,9452
17,8153;10,7522;369,8515
