"...1";"...2";"...3"
-14,458;-10,3165;369,5754
10,7765;-7,766;366,2639
-1,4936;-8,108;364,3247
-13,3191;-11,0681;369,7883
-0,0712;-10,8592;369,5957
13,1794;-14,2996;373,897
5,3542;-10,9979;369,1888
12,0757;-14,7906;375,3063
9,8965;-13,3483;373,4229
-2,7143;-13,4075;374,4991
1,3596;-9,2329;366,3631
7,3868;-15,096;379,055
11,8876;-11,0219;370,382
8,2986;-13,4375;373,9997
12,5316;-12,5615;372,0396
2,1674;-14,9031;376,8111
-0,5021;-9,1225;366,0702
14,3653;-12,3305;371,7226
4,6054;-13,7595;374,0755
-5,8989;-12,5073;372,729
1,8469;-15,4687;378,3109
6,7778;-13,7454;374,7104
-10,3845;-11,2551;369,6608
-8,4329;-10,4747;368,7839
-3,6235;-14,1579;376,8547
2,8706;-9,3664;366,6888
13,1176;-10,4017;369,6802
3,7903;-10,9246;369,006
-7,7366;-12,9598;373,16
10,3812;-14,6452;376,1109
9,5213;-10,3619;369,12
-2,9457;-12,4872;372,6219
5,6067;-9,9191;367,5005
4,6966;-15,8211;378,7164
6,8905;-11,0536;369,4123
10,3006;-11,4644;370,7618
-1,1112;-14,2054;376,5267
-11,0544;-12,3112;372,1682
10,5485;-8,7364;367,0609
7,2651;-10,1227;367,9045
9,0612;-11,9194;371,1815
14,6583;-14,0145;373,4123
-4,5876;-13,4367;374,8849
2,4372;-14,0604;374,5588
-0,0037;-12,5675;372,4769
2,3506;-12,4427;371,9613
7,6803;-12,153;371,5344
5,1236;-14,8771;376,7679
10,5203;-9,6701;368,3968
8,3685;-9,3704;367,3139
-5,3238;-10,3071;368,8466
-6,0598;-11,6307;370,9137
11,1667;-13,0445;372,5485
4,1245;-9,5564;366,9665
6,0768;-12,3152;371,6786
4,3509;-12,4294;371,551
-9,5437;-12,1698;371,2294
-0,1218;-13,7625;374,6732
2,054;-10,9035;369,0367
-2,8165;-9,9486;367,2134
-7,1362;-13,305;374,8264
9,0725;-14,6758;377,5705
-2,6126;-11,3042;370,4885
-0,8126;77,6382;369,222
15,5874;11,7533;365,7654
-16,0438;54,5614;370,2041
16,1718;16,478;365,6355
11,3856;33,745;365,9088
15,9765;9,1578;365,4964
11,1641;-3,0129;365,4933
-3,0468;-4,7672;364,0815
-1,0725;83,0008;368,7993
4,9931;30,5666;367,3538
-5,4806;47,2864;368,5124
-10,1947;62,3503;368,3425
14,6554;20,421;365,7426
-21,5542;45,5537;370,6212
1,3389;25,8958;369,0537
-6,3715;73,9217;368,7813
11,8213;61,5067;365,1167
-3,1418;9,7528;364,827
-11,7259;58,1707;368,9332
11,1511;9,1268;366,3643
-16,8461;43,6153;369,9288
-16,4302;-9,2268;369,1951
-16,9213;-5,3704;369,3695
1,484;7,7484;364,6183
8,8753;48,6017;366,6365
-12,5456;48,4145;369,55
-0,3203;57,0373;367,9288
-5,6257;-8,4181;366,1293
-3,2667;27,9466;369,1274
-13,5384;58,8028;369,4127
4,6688;-7,2142;365,2377
17,7034;18,4057;365,3573
-2,1941;79,0209;369,7449
-3,0382;15,4293;366,1081
-5,0671;75,1911;368,3822
-3,8804;67,7177;367,5132
-13,5144;53,7328;369,4679
9,2489;4,0006;365,2467
2,3686;-6,1087;364,6511
7,8532;55,0008;366,7068
-13,1469;43,0567;369,7391
5,8289;5,9434;364,879
6,2551;23,639;368,7081
11,7458;14,7483;367,2608
-26,1438;36,2257;370,1692
7,4287;-0,2893;364,7374
1,9029;13,2086;365,8829
-22,2305;-1,9529;370,0075
6,7932;10,9823;366,0842
0,1582;-6,1411;364,0904
-10,9533;53,6441;368,8722
-25,1704;27,7291;369,7757
-0,4158;39,9366;368,1889
-4,0778;63,1811;367,7104
17,1417;23,8067;365,5337
-10,9796;-9,04;368,3067
-25,745;7,3313;370,6968
9,4199;-3,5683;365,3703
-12,1199;63,5243;368,5794
4,0543;-3,0175;364,2561
-18,695;50,1097;370,6368
-3,2167;4,479;364,2947
-21,0829;27,7132;369,3719
-4,0988;57,9922;368,0495
-25,2688;22,3888;369,8711
0,85;2,6576;363,966
-7,3411;70,535;368,0712
1,7326;84,3535;367,2897
-7,8649;17,3431;366,6469
-16,3281;20,3994;368,2125
-15,0942;54,0449;369,9056
4,941;50,2555;367,5935
0,6625;51,5548;367,9477
11,558;64,9699;365,6791
-8,8361;62,6295;368,1049
-23,7125;3,257;370,5882
-25,1639;11,9973;370,1301
-11,5733;2,5694;365,8121
3,7544;38,3443;367,1777
-20,1967;-6,5601;369,4989
-19,6974;4,2287;368,3823
6,4501;65,5051;366,2657
-14,6998;-1,438;367,3699
-20,8298;21,869;369,1155
2,4171;72,7269;368,0408
-26,0668;32,0874;369,9219
6,9456;-3,9806;365,1027
1,9567;77,4808;368,6292
-12,4952;31,3344;369,2146
-12,8262;58,3734;369,2103
-1,7648;46,3801;368,1235
-3,7627;34,6991;369,1449
4,3156;83,4339;366,6076
0,6584;32,8794;368,5093
-7,2546;1,1118;364,7017
7,3745;75,9619;367,3127
-7,9352;29,8022;369,1849
-6,7562;63,0385;367,864
-16,5595;8,7742;367,0963
5,282;70,1009;367,3171
-7,584;23,4095;368,1708
1,88;19,2033;367,7096
-17,3454;38,3456;369,6393
5,7403;80,0084;367,059
0,485;-2,1574;363,6641
10,8946;1,0014;365,0539
12,3025;0,1174;365,4728
-3,021;-0,3524;363,9037
-10,8886;-2,3049;366,0785
7,1941;60,5307;366,3156
-7,5579;6,1587;364,9377
11,7398;52,8807;365,5301
-8,2188;36,1116;369,3745
-9,9845;58,3061;368,5724
12,2808;38,2993;366,0604
-20,7323;9,6375;368,6671
-12,8737;37,3246;369,5505
-3,5137;72,3966;368,0606
-19,7944;44,4092;370,2178
-3,2274;76,646;368,9381
13,7843;3,9921;365,2057
-18,6238;-0,9032;368,5624
11,1561;58,3088;365,3238
7,7131;36,0919;366,4373
8,9658;-7,1531;366,0314
10,7917;21,4309;367,24
-7,9326;11,5872;365,4591
14,4591;4,7865;365,25
9,6397;28,3799;366,0802
6,7771;16,7767;367,7982
-21,717;33,6152;369,6531
11,5772;45,2631;365,7746
-5,6418;71,4543;368,2018
3,753;56,0559;367,6302
13,6439;6,5438;365,7154
4,5179;1,1824;364,1031
-7,8789;66,6327;367,5257
-13,2708;-6,189;368,3115
6,2055;43,582;367,2937
-0,9816;67,8177;367,185
-12,4434;13,1215;366,4061
-9,1098;-6,5686;366,5264
-7,7004;53,4739;368,3305
-16,4665;14,2423;367,4506
14,2988;31,9742;365,8626
-11,2645;62,782;368,497
13,9665;26,8957;365,6938
-12,1066;18,8796;367,3621
-15,3574;48,8491;369,8978
-12,272;7,6738;365,8781
