"...1";"...2";"...3"
-3,7223;12,3505;365,0527
23,3935;23,0033;366,4887
8,2381;14,2905;362,0925
-2,1235;12,1529;364,8367
7,1681;13,9531;364,2992
16,2888;18,5345;367,8277
12,7613;16,9207;364,5323
14,2134;17,3655;367,8017
14,0204;17,0225;366,8367
2,7267;12,6846;366,8267
10,3254;15,0754;362,9775
8,7349;14,0629;367,9018
19,1011;20,3382;367,539
12,2106;15,7903;366,5324
17,6926;19,2837;367,5143
5,4353;12,5715;367,1684
8,4474;14,0288;362,8429
19,6314;20,3885;368,3622
8,6933;14,199;366,1588
1,4778;13,0217;366,204
4,1046;12,2516;367,9611
10,431;14,6701;366,5092
0,6357;13,3452;364,3073
2,6199;13,9006;363,6715
0,6941;12,0556;368,2231
11,9936;16,7905;363,2522
21,4404;21,4311;368,2211
11,1579;15,4384;364,1508
-0,4395;12,5422;366,942
12,5681;16,0198;367,5534
18,3103;20,3029;366,4979
3,7403;13,1717;365,7656
15,4023;19,2405;364,4272
6,5329;12,8557;367,728
14,3351;18,3355;365,1549
17,0104;19,1234;366,6192
2,6618;12,3383;367,7633
-2,1669;11,8189;366,2999
22,4885;22,1846;366,8053
17,1238;19,9933;365,3962
14,9521;18,4028;366,268
18,2782;19,6543;368,1602
0,9552;12,6125;367,494
6,815;13,1952;366,3362
5,8971;13,2812;365,4824
7,9175;13,9368;365,2751
13,3263;16,9699;365,7748
7,7412;13,8246;367,1659
20,7632;20,9688;366,942
19,6788;21,0398;365,9978
4,4101;14,0557;363,7275
2,6676;13,4411;364,9265
15,6162;18,4535;367,1521
13,7146;18,2139;363,6356
11,7421;15,4878;365,3655
9,9529;14,5683;365,1619
-0,3669;12,8779;365,5744
4,6794;12,8061;366,5439
9,187;14,4304;364,0975
6,4204;14,123;363,3208
-0,9805;11,9305;367,828
10,6777;15,0118;367,603
5,1103;13,7054;364,6655
-3,6063;58,6383;364,7779
22,2212;35,8522;366,7042
-14,8197;49,1667;366,0274
22,2136;38,0777;366,7764
16,2648;42,4025;365,6823
25,4665;34,5567;367,185
22,6109;26,7282;365,9486
8,5138;18,0492;361,2135
-5,4703;61,8641;365,0337
10,063;39,9645;364,7978
-1,51;44,1713;364,7396
-10,8234;53,2806;365,475
19,9611;39,1153;366,3692
-17,1936;44,0132;365,8953
7,7471;37,3574;364,3197
-12,0536;60,0818;365,8039
10,5314;49,9047;365,4086
7,8391;28,8196;362,1463
-10,4914;50,567;365,6608
18,3596;33,0684;365,3781
-10,7167;42,4499;365,076
-2,6459;16,1431;363,7735
-1,8227;18,6688;362,8761
11,5773;28,8586;362,8315
11,4629;45,6254;365,1999
-7,8412;44,6625;365,041
1,5056;48,1061;364,7021
5,4473;15,5291;362,2033
3,6297;37,1764;364,0243
-14,4067;51,9395;366,2077
15,3675;20,6223;363,4707
26,2423;39,3543;367,4726
-7,9905;61,542;365,3451
6,7454;31,738;363,0054
-9,2646;59,7465;365,3473
-3,7975;53,9378;365,0458
-10,4528;47,8043;365,4717
17,9052;29,6477;364,7822
12,9932;19,3737;362,4462
8,9247;47,3431;365,0672
-7,2254;42,0949;364,9255
15,0128;29,3043;363,7869
11,8979;37,6032;364,8493
17,7265;35,7445;365,7229
-16,3278;38,4241;365,5505
17,2512;26,4127;364,3165
10,7652;31,9163;363,4724
-5,4842;21,5361;363,3819
14,6225;32,3317;364,3974
10,6093;17,4327;361,8236
-7,4207;47,2052;365,1584
-13,8115;33,886;364,6626
3,8452;41,9377;364,5455
-2,7048;51,3426;365,0376
24,055;41,7635;367,3596
1,5537;14,7672;362,9362
-9,5887;24,9098;363,8618
20,1979;25,6367;365,3637
-14,6922;54,6886;366,4189
14,6054;22,8392;363,1163
-16,5798;46,8558;366,0293
8,567;25,6036;361,449
-10,563;34,2501;364,3577
-1,8819;48,7046;364,7855
-13,2319;31,0222;364,4005
11,8587;25,4445;362,2155
-10,5429;57,762;365,3772
-3,0933;61,4147;364,8669
2,6953;31,6632;362,8159
-5,2775;31,555;363,3446
-13,0424;48,4974;365,6963
7,1835;45,6596;364,7757
3,1234;45,9094;364,6729
8,7828;51,4532;365,2615
-8,3458;52,5571;365,3912
-7,2547;23,5732;363,5288
-10,7582;26,5346;363,9818
2,2274;23,2079;361,318
7,8758;42,0047;364,7073
-3,8309;19,2694;363,3437
-4,3707;24,037;362,8534
5,2369;51,7944;364,9695
-0,066;20,6889;362,0023
-9,2671;31,4315;363,8529
0,9388;55,4245;365,0688
-15,008;36,1671;365,0313
17,4128;24,032;364,3688
-0,8378;57,6853;364,9645
-4,5021;37,0046;364,1473
-12,706;51,3109;365,7842
1,876;43,9327;364,6073
1,7822;39,6416;364,3629
-0,7784;60,2894;364,957
5,879;39,7847;364,4752
5,6125;22,6077;360,8781
4,0769;56,7062;365,2225
-0,4978;37,0482;363,9698
-5,6267;51,9617;365,2
-2,5204;26,2716;362,4598
3,6912;54,0658;365,0856
1,2501;34,4486;363,4234
9,4651;34,6864;364,0529
-9,7623;39,7989;364,881
1,784;58,3876;365,1039
11,7553;21,5921;361,8355
20,0544;28,8016;365,3546
22,4175;28,9087;365,8839
8,9718;22,0851;361,0896
2,7278;19,9977;361,3587
6,911;49,4592;365,033
4,9484;25,9036;361,3455
13,6419;47,3802;365,6685
-2,2011;39,5871;364,4059
-7,8514;49,888;365,3652
18,1102;44,2321;366,0963
-6,3961;26,2956;363,1105
-6,0368;39,5966;364,6583
-4,9995;56,6372;364,8508
-14,0201;43,0193;365,4924
-6,3637;59,2781;364,7879
24,8664;31,1943;366,6847
-2,9009;21,492;362,7466
11,3034;48,7215;365,4708
11,9737;42,0596;365,0819
21,2529;23,0411;365,8896
16,0052;38,1678;365,6167
3,9263;28,8347;362,0857
22,7739;32,1614;366,2651
14,3538;40,2869;365,3873
13,5988;35,0726;364,845
-11,9878;37,1457;364,7507
15,9748;45,6878;365,8964
-7,7972;57,2489;364,8739
5,0819;47,6164;364,7852
20,9071;32,7518;365,9166
14,6337;25,8685;363,301
-9,2137;55,2355;365,1585
0,2125;17,2227;362,5727
9,5988;43,8351;364,875
-0,8167;53,3832;364,9915
0,0036;28,8763;362,3488
3,3252;17,2446;361,8686
-4,1603;46,7658;364,9068
-3,884;28,8557;362,8224
21,0376;43,4412;366,5507
-12,9014;54,0219;365,8321
19,0567;41,2053;366,1704
-1,2951;31,6237;362,9762
-10,8719;45,2015;365,2734
1,2004;26,1113;361,7916
-4,7028;44,3775;364,903
-4,9338;49,348;365,0539
5,5974;43,8934;364,6702
-6,8118;34,2707;363,8843
-2,229;55,8345;365,0135
5,9755;19,1912;360,9881
-8,3418;37,027;364,4691
-7,7738;28,8045;363,4453
6,6773;55,1865;365,3903
13,7118;43,9199;365,3673
1,9417;52,2255;364,942
0,1616;50,4871;364,8485
-2,8239;34,3446;363,5417
-6,5592;54,6534;365,0616
-1,099;23,6135;362,0936
-0,6752;46,3227;364,7407
18,4069;22,3269;364,8342
5,369;34,5435;363,5268
3,4343;49,9057;364,8052
-11,7707;56,0334;365,6016
-16,9887;40,9638;365,8358
7,984;53,2501;365,3359
-13,8687;45,9683;365,647
25,0317;36,7696;367,153
-13,4099;40,0219;365,1439
-0,0167;41,904;364,5499
-11,9969;28,5884;364,1821
-1,7786;13,9293;363,9622
-13,9247;57,3319;366,1531
-3,7061;41,9254;364,7104
-11,6306;34,9627;365,7669
-0,2999;47,4197;369,4915
25,9785;38,2154;367,6413
22,8068;26,7072;368,6858
4,559;20,2953;368,8466
18,2233;45,238;367,2202
5,1236;50,3489;367,9395
1,2744;16,8556;368,0327
8,7076;53,3635;365,8991
1,6004;13,3571;368,7494
-13,418;31,6498;365,1143
-3,5655;54,3421;368,3796
9,4276;34,6771;369,0239
3,298;37,2909;369,0084
-7,1067;62,4018;365,7074
5,9924;45,8964;369,6171
15,4705;19,3545;368,1933
23,4621;36,5127;367,7879
-5,2444;60,7397;366,5329
-2,331;31,6233;366,687
-6,2564;49,0225;367,6206
5,7967;34,8238;369,4474
13,1848;37,3223;368,877
2,5054;58,6211;365,7767
-13,8158;41,5409;366,7441
-7,9598;60,4087;366,745
10,1104;45,9274;368,2555
-2,3553;49,5768;368,7952
2,1674;33,0726;368,0531
5,9157;40,4416;370,3799
22,3291;30,1889;369,3039
-9,7232;32,4121;365,691
-4,3973;62,9066;365,5375
26,135;35,665;367,6289
14,3186;45,8538;367,5439
20,605;25,1739;369,3379
4,0936;24,0279;368,2713
-2,5526;14,3435;365,5665
11,8458;49,4038;366,4104
21,7358;43,9537;367,817
-12,9486;47,7133;366,7241
-9,7004;52,5199;367,3028
3,7375;48,0336;369,2288
-6,478;39,3407;367,0804
8,8219;51,6516;366,4262
-12,522;50,4137;366,7708
6,7277;54,2457;366,394
1,9405;57,8487;366,0963
12,2486;39,6236;369,2216
-4,9901;56,5971;368,0675
8,1678;38,0037;369,7031
-8,5487;56,8147;367,6003
-12,1683;60,9337;366,3218
20,7895;37,6827;368,2158
4,192;58,4255;365,4676
13,6861;24,3111;368,5375
13,1944;34,3065;368,6029
22,5883;23,5987;368,0483
-10,7018;26,6898;364,6488
-5,0914;33,6034;366,4277
-1,397;62,4997;365,1913
-16,4924;46,0847;366,6266
16,7926;27,9644;368,9805
4,4516;56,4453;366,1035
1,7366;45,396;369,6688
-12,8705;54,6351;366,8603
