"...1";"...2";"...3"
-11,5921;27,0811;357,5083
15,3226;24,6224;362,1181
0,1898;26,5642;355,4819
-10,0456;26,8911;357,6135
-1,7955;25,5423;358,4142
4,7134;23,0676;364,2934
3,8616;24,5138;359,9997
2,8482;22,69;365,1518
3,2119;23,1652;363,6491
-6,9535;25,296;361,222
1,8601;25,6341;357,4008
-2,8884;23,7668;366,358
9,0838;24,1556;362,1053
1,4251;23,023;363,6394
6,8203;23,5889;362,9431
-5,2955;24,5446;363,3037
-0,0104;25,988;356,4679
8,5612;23,5737;363,0139
-1,738;23,8573;362,7473
-7,3992;25,8696;359,7545
-7,0498;24,6691;363,9378
-0,4606;23,2295;363,7562
-7,0533;26,8604;357,2691
-4,8951;26,9534;356,3041
-9,8887;24,9296;362,6012
3,9575;25,3017;358,0541
11,1335;23,9127;362,3129
1,9617;24,8662;359,5784
-9,3922;25,7889;360,1742
1,1212;22,6775;365,4767
9,353;24,6724;361,0465
-5,4055;25,6327;359,7878
7,5444;25,012;359,0843
-4,8329;24,2181;364,9583
5,6638;24,3672;360,3869
7,2017;24,134;361,8878
-7,8632;24,9176;362,7046
-10,7238;26,122;359,1889
13,5777;24,3237;361,6714
8,995;25,0749;359,8951
5,3609;23,8077;361,906
6,5643;23,2369;363,8736
-8,7337;25,3305;361,4133
-3,5336;24,4273;362,3153
-3,6252;25,1135;360,2273
-1,8591;24,5714;360,6012
3,5073;23,7955;361,9375
-3,1186;23,9231;364,4316
11,4359;24,3197;361,3389
11,4026;24,6483;360,2601
-3,5205;26,72;356,3743
-5,6762;26,3447;358,1661
5,0433;23,3048;363,204
5,9187;25,072;358,3865
1,6654;23,9249;361,7481
-0,0094;24,3609;361,2156
-8,6085;26,3837;358,6926
-5,3178;24,9399;361,6383
0,0094;25,1278;358,9074
-1,7934;26,452;356,3133
-10,6487;25,4441;361,329
-0,7736;23,225;365,9721
-3,6099;25,9825;358,251
10,8621;65,7562;358,5891
18,6577;37,2947;358,4531
-15,7083;62,5078;357,9883
19,2169;39,9812;357,869
19,8061;48,5509;356,8387
22,5201;33,4737;359,549
16,705;27,9335;361,091
1,9148;29,4106;354,7993
8,4863;65,7374;359,434
13,4472;48,148;357,006
6,3011;56,2587;356,3991
-6,8919;63,3096;358,9186
18,3767;42,3786;357,5323
-15,6361;57,6547;357,6941
10,0716;46,2929;356,7153
-3,8223;66,1541;359,8002
26,0629;61,6352;357,2284
5,6861;38,4993;354,9044
-7,0243;62,0851;357,8133
14,6314;36,8456;357,8123
-6,4956;56,1089;357,123
-11,1753;30,4427;356,7266
-8,8881;33,0607;355,7917
8,327;36,8022;355,6851
21,3617;55,4462;357,0308
-2,3969;57,5656;356,5644
13,1055;60,5022;356,6395
-1,8151;28,1221;354,6791
7,1139;47,7607;356,5498
-15,3565;64,8378;359,3095
8,4231;26,6359;357,7248
22,7422;39,576;357,8014
3,8834;65,4849;359,8151
6,4227;41,5592;355,2297
0,8443;65,1635;359,6544
7,7684;63,8463;357,577
-6,7603;60,205;357,4143
13,1979;33,766;357,9908
6,0784;27,3466;356,6638
21,4934;58,7964;356,7245
-1,6622;55,3937;356,427
10,901;35,3242;356,7819
12,8768;44,8006;356,9575
15,2976;39,9664;357,4634
-13,2611;53,8008;358,9573
11,724;31,1186;358,0052
9,1191;39,8821;355,7828
-11,5138;37,2252;356,5481
11,7884;38,3162;356,711
3,3999;27,6724;355,7463
-1,4749;59,5969;356,6241
-7,9147;51,2758;357,1914
10,421;52,6753;356,8889
8,3655;62,7505;356,9099
22,0875;43,0202;357,2173
-5,4549;28,2959;355,8376
-9,8994;41,81;356,0716
13,9045;28,4955;359,8568
-14,1271;66,3718;359,7725
8,5505;29,5454;356,9335
-16,0979;60,2384;357,2194
4,7944;35,4346;354,6775
-4,668;50,3925;356,6406
8,3167;60,8393;356,5844
-6,5399;48,7528;356,677
7,2582;33,7022;355,5753
-2,7779;64,7862;359,4599
12,5202;67,0268;359,6921
3,733;43,2305;355,0541
-1,3066;46,1556;355,6573
-11,7263;61,1239;357,9399
17,5898;56,8354;357,0999
13,3205;57,8107;357,0005
25,9988;64,0558;357,5143
-2,0089;62,7703;357,8445
-10,627;40,0382;356,2599
-7,8302;43,6889;355,6717
-1,5861;36,0637;354,0858
13,87;51,4781;357,0081
