"...1";"...2";"...3"
6,0344;38,7285;375,6902
31,0132;40,6236;373,1324
23,0727;41,2124;371,7017
9,2711;38,4586;375,3672
19,8223;39,3956;373,7488
21,8488;33,7955;380,0452
24,1972;39,3033;374,535
20,2594;34,0194;379,5503
21,7421;36,1716;377,9401
12,9697;38,3567;375,0269
23,756;40,616;372,4611
16,2136;35,9518;377,214
26,3527;37,2321;377,151
20,7363;36,831;377,0582
24,2104;35,4843;378,8399
14,4012;37,6795;375,5892
22,3905;40,5102;372,3708
25,253;35,1531;379,1822
18,5812;37,8105;375,583
12,7004;38,5799;374,8036
12,1006;37,4387;375,924
19,4031;37,1861;376,3995
13,4479;39,3456;373,9277
16,3569;39,7783;373,2381
8,9867;37,8933;375,6126
25,2323;40,6052;372,7093
27,3946;37,6533;376,6387
22,9574;39,4912;374,0315
9,8265;38,3548;375,2444
19,4791;35,1426;378,4755
27,36;38,7606;375,4352
15,2266;38,653;374,5721
27,3817;40,2129;373,502
14,3763;36,8243;376,3681
25,2231;39,017;375,151
25,3024;37,3901;377,0671
11,5291;38,0104;375,4114
7,9343;38,3167;375,4948
29,8697;39,9456;373,6618
27,9824;39,844;374,0238
24,0949;37,5595;376,8653
23,2898;33,4605;380,6221
10,5649;38,2291;375,1964
16,8124;38,0414;375,2055
17,2445;38,6205;374,5754
19,0717;38,5935;374,698
22,9558;37,8707;376,2985
16,6422;37,1464;376,1202
28,4847;39,1226;374,8688
29,352;40,0716;373,5097
18,1913;39,6604;373,3036
15,1731;39,0009;374,1651
22,9481;35,7607;378,4974
26,5083;40,4692;373,0008
21,8379;38,21;375,5734
20,6841;38,4782;374,9793
11,2371;38,5594;374,9392
14,8713;38,2241;375,0459
21,4532;39,5197;373,802
20,466;40,0792;372,822
7,7368;38,1189;375,6116
18,1;35,6545;377,7072
17,7588;39,1406;373,9378
20,6368;65,8143;374,5532
34,8894;46,5144;374,9402
7,1416;62,5996;375,137
34,7662;48,6836;374,7854
31,4479;55,0289;374,3377
37,2675;45,1394;375,687
32,6549;41,1079;374,4212
23,3695;42,5328;371,4543
19,2533;67,5308;374,8359
24,5502;54,8576;372,3113
16,792;59,5873;373,9597
12,5348;65,3445;374,8212
33,0838;50,6069;374,1805
5,5444;59,17;375,4538
21,4573;53,7166;372,3881
13,7101;68,1557;374,9976
30,6208;58,943;374,3301
21,1975;47,914;371,9231
12,2415;64,126;374,7519
31,8284;46,3541;373,816
9,6009;59,385;374,7831
5,5619;40,2274;375,6738
7,2149;41,8906;375,4241
25,6339;46,9568;371,2616
